cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,cpu_usage_4,cpu_usage_5,cpu_usage_6,cpu_usage_7,cpu_usage_8,cpu_usage_9,memory_usage_0,memory_usage_1,memory_usage_2,memory_usage_3,memory_usage_4,memory_usage_5,memory_usage_6,memory_usage_7,memory_usage_8,memory_usage_9,bandwidth_inbound_0,bandwidth_inbound_1,bandwidth_inbound_2,bandwidth_inbound_3,bandwidth_inbound_4,bandwidth_inbound_5,bandwidth_inbound_6,bandwidth_inbound_7,bandwidth_inbound_8,bandwidth_inbound_9,bandwidth_outbound_0,bandwidth_outbound_1,bandwidth_outbound_2,bandwidth_outbound_3,bandwidth_outbound_4,bandwidth_outbound_5,bandwidth_outbound_6,bandwidth_outbound_7,bandwidth_outbound_8,bandwidth_outbound_9,tps_0,tps_1,tps_2,tps_3,tps_4,tps_5,tps_6,tps_7,tps_8,tps_9,response_time_0,response_time_1,response_time_2,response_time_3,response_time_4,response_time_5,response_time_6,response_time_7,response_time_8,response_time_9,status
0.1658491512483963,0.1670467588035148,0.1784786087913389,0.17989894889202,0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.553043782711029,0.5617200136184692,0.5611840486526489,0.555077075958252,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,9799.658457982783,10345.339236627366,9865.098088765011,8185.223038491742,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,8626.11328125,9003.140625,8326.7685546875,7291.8759765625,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,2.6131465744022213,2.6988778709671584,2.6833456636702566,2.5389587843784365,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,1635.2387441756837,2262.4302129696803,2370.8025200629027,2354.993391748075,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,0
0.1670467588035148,0.1784786087913389,0.17989894889202,0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.5617200136184692,0.5611840486526489,0.555077075958252,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,10345.339236627366,9865.098088765011,8185.223038491742,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,9003.140625,8326.7685546875,7291.8759765625,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,2.6988778709671584,2.6833456636702566,2.5389587843784365,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2262.4302129696803,2370.8025200629027,2354.993391748075,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,0
0.1784786087913389,0.17989894889202,0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.5611840486526489,0.555077075958252,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,9865.098088765011,8185.223038491742,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,8326.7685546875,7291.8759765625,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,2.6833456636702566,2.5389587843784365,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2370.8025200629027,2354.993391748075,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,0
0.17989894889202,0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.555077075958252,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,8185.223038491742,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,7291.8759765625,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,2.5389587843784365,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2354.993391748075,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,0
0.1770005778146159,0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.5444095134735107,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,6312.411591759498,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6199.1259765625,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,2.458820937837891,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,1987.524374318673,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,0
0.1362481735304903,0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.5326847434043884,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,6564.448333942129,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,5856.82470703125,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,2.9996039891178974,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1790.844688437097,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,0
0.141126791689259,0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.5328420400619507,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,5510.680013155463,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,5245.52392578125,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,2.5406357666178976,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1191.815207281569,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,0
0.1521926048408842,0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.538732647895813,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,5184.682410839236,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,5086.63134765625,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,2.302271353693732,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1185.8463145602666,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,0
0.153280204265108,0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.5426421165466309,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,5749.186575527474,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5509.21337890625,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,2.255259833329357,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,1267.4286927917906,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,0
0.1533843679100149,0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.5443845391273499,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,6236.403802414747,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5794.91796875,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,2.3390068094747223,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,1591.7656571851514,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,0
0.1378794321726869,0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.5363341569900513,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,6078.0559858236775,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,5540.3447265625,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,2.4717508853256045,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,1172.2750508591375,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,0
0.1393743936730959,0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.1716207159754594,0.5388909578323364,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,0.5424376726150513,6450.746097551458,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,6547.671915400352,5710.00244140625,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,5393.341796875,2.55379137719739,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,2.020819023035294,1258.799948516025,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,1213.9513228360538,0
0.1490586531182051,0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.1716207159754594,0.1748597462624006,0.538104772567749,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,0.5424376726150513,0.5443178415298462,6562.956638182324,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,6547.671915400352,6381.3847226299,6070.1572265625,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,5393.341796875,5490.42724609375,2.642159450864233,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,2.020819023035294,2.071163435321233,1314.521823834296,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,1213.9513228360538,1357.1845764820546,0
0.162839283378914,0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.1716207159754594,0.1748597462624006,0.1630519696968776,0.5407541394233704,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,0.5424376726150513,0.5443178415298462,0.5442422032356262,6909.950726857903,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,6547.671915400352,6381.3847226299,6041.891309124255,6434.259765625,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,5393.341796875,5490.42724609375,5175.4033203125,2.672126361496168,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,2.020819023035294,2.071163435321233,2.107805097192513,1543.9394619370212,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,1213.9513228360538,1357.1845764820546,1223.1184890454058,0
0.1685325854845358,0.1165447500009412,0.086147145530417,0.0711483193873743,0.082997127825558,0.1098515945268721,0.1716207159754594,0.1748597462624006,0.1630519696968776,0.1440423828019242,0.5425611138343811,0.5485569834709167,0.5442575216293335,0.5399343371391296,0.5378049612045288,0.5382224917411804,0.5424376726150513,0.5443178415298462,0.5442422032356262,0.5435818433761597,6826.729212349053,7506.007912573333,6043.577517767681,4982.803838448906,5271.9118802293,5958.184729807463,6547.671915400352,6381.3847226299,6041.891309124255,5848.497396523738,6401.92431640625,6569.037109375,5273.82080078125,4373.49462890625,4548.43994140625,4946.166015625,5393.341796875,5490.42724609375,5175.4033203125,5148.1552734375,2.543413714535109,1.9849163230886304,1.6549836373405742,1.6871634585996933,2.056342472809273,2.4152953550574856,2.020819023035294,2.071163435321233,2.107805097192513,2.245421016126436,1587.7937222843393,881.6400866050801,719.5887280312593,765.2463105807382,1007.6583892222438,1408.3759171532038,1213.9513228360538,1357.1845764820546,1223.1184890454058,1169.046611325308,0
