Time,LSTM,Actual,Raw
2023-09-08 02:42:40,0.06252966,0.052641351336203394,0.066
2023-09-08 02:42:45,0.06590839,0.057687358955608545,0.066
2023-09-08 02:42:50,0.076926485,0.05900554074251792,0.064
2023-09-08 02:42:55,0.09360604,0.053955459193170935,0.046
2023-09-08 02:43:00,0.06545484,0.04893536655756651,0.066
2023-09-08 02:43:05,0.08400873,0.05414197922327057,0.04
2023-09-08 02:43:10,0.07019394,0.07504180430207236,0.044
2023-09-08 02:43:15,0.088069424,0.10651067546537749,0.148
2023-09-08 02:43:20,0.14587352,0.13529942008520018,0.12
2023-09-08 02:43:25,0.1586011,0.1485889719829905,0.136
2023-09-08 02:43:30,0.15527517,0.14161423461408326,0.184
2023-09-08 02:43:35,0.15620886,0.12074120117784831,0.104
2023-09-08 02:43:40,0.102107115,0.09980366597453134,0.072
2023-09-08 02:43:45,0.10434312,0.09058601772782138,0.1119999999999999
2023-09-08 02:43:50,0.10027139,0.09545654666457438,0.096
2023-09-08 02:43:55,0.10564652,0.10735375171735093,0.0819999999999999
2023-09-08 02:44:00,0.11678358,0.11472904762582223,0.126
2023-09-08 02:44:05,0.12378701,0.10991489941147074,0.15
2023-09-08 02:44:10,0.10889238,0.09738396822273518,0.09
2023-09-08 02:44:15,0.119359724,0.09131212004389404,0.052
2023-09-08 02:44:20,0.08773383,0.1004959657560634,0.086
2023-09-08 02:44:25,0.09252221,0.11741707131268037,0.148
2023-09-08 02:44:30,0.13693175,0.1258300073986149,0.134
2023-09-08 02:44:35,0.14365363,0.11818501314803186,0.138
2023-09-08 02:44:40,0.10959902,0.10307564927734386,0.072
2023-09-08 02:44:45,0.12313578,0.09622171417513413,0.086
2023-09-08 02:44:50,0.08815613,0.10659927420205575,0.122
2023-09-08 02:44:55,0.09381612,0.1310360678657013,0.13
2023-09-08 02:45:00,0.14859967,0.15810537709357608,0.14
2023-09-08 02:45:05,0.14953381,0.17537403346427294,0.19
2023-09-08 02:45:10,0.17781942,0.1773485922188042,0.218
2023-09-08 02:45:15,0.17235331,0.16977588042723776,0.134
2023-09-08 02:45:20,0.15055901,0.16323198165317598,0.126
2023-09-08 02:45:25,0.143767,0.16108969436294165,0.2019999999999999
2023-09-08 02:45:30,0.15254644,0.15732610115279796,0.15
2023-09-08 02:45:35,0.14780281,0.1462363781077354,0.168
2023-09-08 02:45:40,0.13891433,0.12992562610785025,0.104
2023-09-08 02:45:45,0.1342653,0.11532280924924963,0.1159999999999999
2023-09-08 02:45:50,0.11224205,0.10734510190549719,0.098
2023-09-08 02:45:55,0.12661245,0.10714637366398758,0.1639999999999999
2023-09-08 02:46:00,0.11673956,0.1139288223653428,0.036
2023-09-08 02:46:05,0.1176938,0.12397397931739702,0.15
2023-09-08 02:46:10,0.13138571,0.1301113925182711,0.152
2023-09-08 02:46:15,0.1438507,0.1279053534356987,0.124
2023-09-08 02:46:20,0.12713136,0.12182969691999103,0.134
2023-09-08 02:46:25,0.12996832,0.12092560309501188,0.07
2023-09-08 02:46:30,0.119423866,0.12807181863061018,0.154
2023-09-08 02:46:35,0.1232247,0.13639183845334563,0.144
2023-09-08 02:46:40,0.14034049,0.13686366700982983,0.134
2023-09-08 02:46:45,0.14043735,0.12778043798672142,0.14
2023-09-08 02:46:50,0.11819548,0.11643621065324904,0.12
2023-09-08 02:46:55,0.11799451,0.11197221772117301,0.066
2023-09-08 02:47:00,0.11802785,0.11639437955463382,0.132
2023-09-08 02:47:05,0.11328174,0.12412341034542128,0.166
2023-09-08 02:47:10,0.12667292,0.13050876368327166,0.1159999999999999
2023-09-08 02:47:15,0.12939794,0.13622923163161096,0.088
2023-09-08 02:47:20,0.13887653,0.14207924331998303,0.198
2023-09-08 02:47:25,0.13953768,0.14489174537991784,0.106
2023-09-08 02:47:30,0.14698489,0.14105128768193964,0.176
2023-09-08 02:47:35,0.13752764,0.13130995438488402,0.108
