FormattedTime,ARIMA,SARIMA,ETS,RNN,LSTM,CNN,GRU,TCN,Raw,Average
04:13:35,2283.510846899275,2426.1448006542896,2502.431388519753,1831.3780517578125,1869.8624267578125,2237.459228515625,1928.6258544921875,1841.4957275390625,779.0,2115.113540641977
04:13:40,2309.47628463006,2561.0231937002604,2796.740239211272,1508.0074462890625,1734.3209228515625,2053.944580078125,1656.37353515625,1950.6934814453125,1950.0,2071.3224604202383
04:13:45,2328.43691937456,2640.4670493386297,3080.308445106676,1345.0184326171875,1649.384765625,1829.235107421875,1606.5172119140625,1584.51171875,858.0,2007.984956268499
04:13:50,2342.2824656596563,2656.0628115427985,3302.602325790317,1278.0892333984375,1524.23486328125,1560.9290771484375,1450.9114990234375,1732.2813720703125,1520.0,1980.9242059893309
04:13:55,1292.6697749929629,1293.8610233889035,1187.6240049447715,1348.651611328125,1212.25830078125,1165.603515625,1376.466064453125,1296.1046142578125,1600.0,1271.6548637214937
04:14:00,1304.561158770029,1331.722650346193,1169.0099422852486,1329.615234375,1075.1427001953125,1194.1363525390625,1402.5228271484375,1604.137939453125,1290.0,1301.356100639051
04:14:05,1313.2446248350393,1401.9279615640294,1269.754818933916,1436.080078125,1317.0565185546875,1334.8636474609375,1500.553466796875,1951.7381591796875,761.0,1440.6524094312715
04:14:10,1319.5855675138564,1458.6078298570792,1407.084117904865,1489.6680908203125,1471.057861328125,1396.220703125,1534.56494140625,2018.257568359375,2530.0,1511.8808350393579
04:14:15,1324.2159252252843,1449.7598407109608,1448.0660337473782,1593.564453125,1474.93408203125,1503.052001953125,1528.2091064453125,2129.271240234375,1490.0,1556.3840854340856
04:14:20,1598.437240118241,1571.034585550538,1442.1563281124356,1640.600341796875,1751.4561767578125,1575.307861328125,1652.684814453125,1241.98828125,1010.0,1559.208203670894
04:14:25,1643.1754723419674,1576.7392365110743,1285.592915345454,1863.66650390625,1841.94140625,1624.8076171875,1785.5322265625,2049.084716796875,1730.0,1708.8175118627025
04:14:30,1675.84617095211,1624.7780187965238,1084.4815866757388,1939.2386474609373,2163.103759765625,1616.5562744140625,1898.535400390625,1973.2266845703125,3010.0,1746.9708178782419
04:14:35,1699.7043900774672,1728.4229322797028,1034.4212777278274,1883.79150390625,2150.508544921875,1717.4591064453125,1857.916748046875,2022.5706787109373,1860.0,1761.8493977645307
04:14:40,1717.1271769797604,1841.6803353230923,1051.626427214775,1735.2109375,1444.2958984375,1766.6416015625,1878.618896484375,1814.225830078125,2390.0,1656.178387947516
04:14:45,1422.480807435483,1400.2856116373046,1506.0741936676689,1199.723388671875,1287.3778076171875,1295.12060546875,1346.41748046875,1704.5589599609375,957.0,1395.2548568659945
04:14:50,1096.617968136921,1011.078331048316,1080.1376219332844,894.92138671875,822.0542602539062,923.6879272460938,973.9906616210938,1327.3375244140625,954.0,1016.2282101715534
04:14:55,858.6064808471806,702.5901066379771,623.4830790298183,815.5071411132812,936.3631591796876,959.0035400390624,1012.3159790039062,1619.6795654296875,997.0,940.9436314100751
04:15:00,684.7619633077907,505.67293511455466,235.83871978506693,1142.732666015625,1151.4822998046875,1307.03076171875,1295.961669921875,1889.75390625,866.0,1026.6543652397936
04:15:05,557.7852504497555,413.6875651342332,-32.438475918577154,1442.9959716796875,1769.1417236328125,1753.6214599609375,1601.48291015625,2013.7052001953125,2010.0,1189.9977006613015
04:15:10,2246.558352698993,2237.933086479748,2385.4798657734327,2083.61767578125,2058.57958984375,2183.592041015625,2131.52685546875,2145.238037109375,2740.0,2184.0656880213655
04:15:15,2537.7937659029694,2477.505198380871,2826.7366404864656,2041.28369140625,1975.752685546875,2357.672119140625,2002.450439453125,2094.821044921875,1640.0,2289.251948154882
04:15:20,2750.538017835644,2581.555696654704,3130.4235383015307,1858.1207275390625,1818.24072265625,2136.91455078125,1706.3946533203125,1953.76220703125,1360.0,2241.993764265
04:15:25,2905.945343587935,2619.659309131988,3372.0099242463,1629.903564453125,1621.0460205078125,1897.8023681640625,1550.7352294921875,1741.539306640625,651.0,2167.3301332780047
04:15:30,3019.4686781931005,2671.16326352153,3569.035197332015,1609.42041015625,1531.5107421875,1747.045654296875,1587.126708984375,1507.3245849609375,421.0,2155.2619049540726
04:15:35,374.16579982975406,411.49449523074713,311.4894003272273,532.5100708007812,471.580078125,706.8717041015625,588.2872314453125,656.9921264648438,328.0,506.67386329065357
04:15:40,307.5278698989621,429.29245673626457,226.4531121817073,971.9114990234376,958.3267211914062,1009.791259765625,906.856201171875,1272.63818359375,594.0,760.3496629453784
04:15:45,258.87547135751714,453.0644323828535,130.70527760819172,1465.380615234375,1391.8046875,1503.2919921875,1342.775146484375,1613.8551025390625,1710.0,1019.9690906617343
04:15:50,223.3543216715359,434.74533846518,-26.320158682024484,1865.16162109375,1552.165771484375,1790.8477783203125,1555.297607421875,2148.358642578125,1380.0,1192.9513652941412
04:15:55,197.42030581949004,379.44747242302606,-214.0791223280873,1998.7037353515625,1821.227294921875,2047.1473388671875,1675.364013671875,2415.500244140625,446.0,1290.0914103584441
04:16:00,867.8919613643252,878.6605168896092,905.8930082309004,1007.1364135742188,1013.6972045898438,896.5850219726562,907.4448852539062,1231.32373046875,479.0,963.5790927930262
