FormattedTime,ARIMA,SARIMA,RNN,LSTM,CNN,GRU,TCN,Raw,Average
04:11:10,0.1130818913502516,0.1234553952839184,0.109206244,0.1268990188837051,0.1060790121555328,0.1059081703424453,0.131831094622612,0.122,0.11490490378114207
04:11:15,0.1070763243293215,0.1103081633392206,0.11755952,0.1413103491067886,0.112411543726921,0.1108181476593017,0.1498147547245025,0.12,0.1228943379762531
04:11:20,0.1025955304339214,0.0912623238423763,0.13258603,0.1400899291038513,0.1269087940454483,0.1245205327868461,0.1456641405820846,0.192,0.1301226089997044
04:11:25,0.1615533007738741,0.1626104782033908,0.15120853,0.1410991251468658,0.1573578417301178,0.1459539383649826,0.170554906129837,0.168,0.1526078083898138
04:11:30,0.1669615971896904,0.1714518896633781,0.12972653,0.1221917271614074,0.1415449231863021,0.126967191696167,0.1702299565076828,0.1,0.13794535877663586
04:11:35,0.1709925568761878,0.1810720406199588,0.109514624,0.1323142647743225,0.1280471533536911,0.1175678521394729,0.1628003269433975,0.104,0.1303767334861261
04:11:40,0.1739969476759688,0.190457315287458,0.103450745,0.1334600001573562,0.1222468316555023,0.1247151494026184,0.1516694575548172,0.076,0.12839590355048824
04:11:45,0.1762362070037275,0.1985551801802343,0.115836576,0.1296464800834655,0.1269579976797104,0.1256842911243438,0.1265316009521484,0.09,0.1289880888990554
04:11:50,0.1142610150492175,0.116122780937497,0.11831367,0.1400865167379379,0.116662673652172,0.1179995611310005,0.1210932210087776,0.084,0.12209366580445613
04:11:55,0.1273916972179544,0.1358662617971287,0.13712434,0.1532824784517288,0.134409412741661,0.1406331956386566,0.135789543390274,0.1939999999999999,0.139800208918751
04:12:00,0.1371904125407804,0.1580118099011959,0.14433564,0.1561880558729171,0.1410513222217559,0.1509191840887069,0.151810735464096,0.122,0.14829057541109836
04:12:05,0.1445026618774058,0.1811774357752408,0.14346585,0.1620246767997741,0.1427971124649047,0.1558034420013427,0.1579202562570572,0.066,0.15222453711238718
04:12:10,0.149959396622666,0.2002196968954631,0.13922417,0.1504154056310653,0.1446674019098281,0.1483704298734665,0.1528790444135666,0.03,0.14811337653882342
04:12:15,0.069417902640426,0.0672222669545923,0.0816866,0.0847379341721534,0.0840310081839561,0.0823380053043365,0.0866911485791206,0.1159999999999999,0.0824008199439377
04:12:20,0.0658653184753853,0.0564783722778834,0.107279494,0.0911484360694885,0.0979961156845092,0.1069368720054626,0.0923151969909668,0.106,0.09766520515081493
04:12:25,0.0628433863126782,0.0416422971559943,0.13134907,0.1139358282089233,0.1145524680614471,0.1244383752346038,0.1162585318088531,0.154,0.11652441025223444
04:12:30,0.0602728422884527,0.0248606336551582,0.14283313,0.1312018632888794,0.1203783378005027,0.1379746794700622,0.1298796981573104,0.14,0.12725828106727125
04:12:35,0.0580862622381041,0.0097344949932115,0.14070192,0.127029612660408,0.1230791732668876,0.1355500370264053,0.1351636499166488,0.23,0.12642505977661708
04:12:40,0.1713416026204637,0.1731180543593869,0.16448735,0.1692747622728347,0.1661149114370346,0.1611277610063552,0.1574286520481109,0.096,0.16462736632264718
04:12:45,0.169412738946258,0.1758464499067168,0.14828451,0.1502489149570465,0.1577015072107315,0.1441498696804046,0.1612482517957687,0.184,0.15236902899490387
04:12:50,0.1679755328272436,0.1798401294357265,0.1343321,0.1352167576551437,0.1509624570608139,0.1290019452571869,0.145787313580513,0.15,0.13993763092094796
04:12:55,0.1669046632493906,0.182835745547078,0.12775622,0.138972520828247,0.1511389464139938,0.1231979802250862,0.1641472578048706,0.068,0.1401215480920731
04:13:00,0.1661067528887269,0.1851819117989952,0.12854119,0.1353644877672195,0.1542771160602569,0.1254799365997314,0.1706247478723526,0.138,0.14157341538772653
04:13:05,0.1625384877979879,0.1649726554142794,0.16669725,0.163503497838974,0.1724273264408111,0.1647334992885589,0.1209418401122093,0.146,0.16103076294696644
04:13:10,0.1806660953024523,0.1899907304253634,0.19078597,0.1762565076351165,0.1939198821783065,0.1910649836063385,0.1433872133493423,0.2739999999999999,0.18273570753915552
04:13:15,0.1941680751291025,0.2128195875804158,0.19052565,0.1792980283498764,0.1996895968914032,0.1927472352981567,0.124196171760559,0.136,0.1832277206872767
04:13:20,0.2042247502415999,0.2319039211457171,0.18174885,0.1769779920578003,0.1892841011285781,0.1799854189157486,0.1312114894390106,0.182,0.1781612094155696
04:13:25,0.2117152601976807,0.2458038176040799,0.16328323,0.1588629633188247,0.1766393333673477,0.1601519435644149,0.1215553805232048,0.114,0.16304623061779663
04:13:30,0.1444511213055859,0.1438713761438277,0.14817137,0.1562506556510925,0.14907306432724,0.150968849658966,0.1445954591035843,0.2,0.1497109661352027
04:13:35,0.1367457086284145,0.135057479603894,0.1472689,0.1565197259187698,0.1531091183423996,0.1543131917715072,0.1131687313318252,0.11,0.14679685792237368
04:13:40,0.131008549704076,0.1281451862745254,0.14347051,0.1567288339138031,0.1620200723409652,0.1540644317865371,0.1306745857000351,0.212,0.1490413712615831
04:13:45,0.1267368781009918,0.1219630964872538,0.14511591,0.173763632774353,0.1637430638074875,0.1520110219717025,0.1262086331844329,0.14,0.15153893684545489
04:13:50,0.1235563529446839,0.1157188161047552,0.14423867,0.1654551476240158,0.1578137129545211,0.1459065079689026,0.1130734011530876,0.192,0.14583672915720103
04:13:55,0.2066862443570755,0.2084427121046577,0.20390183,0.2091762274503708,0.2030480206012725,0.2007687389850616,0.1907848417758941,0.266,0.20272469719037908
04:14:00,0.215523016414499,0.222451254767823,0.20463653,0.2082102745771408,0.2012343108654022,0.1980588883161544,0.1703235357999801,0.1639999999999999,0.2002084312675877
04:14:05,0.2221011619714294,0.2368724216306315,0.19357339,0.1961866617202758,0.1901446729898452,0.1916428804397583,0.1588625609874725,0.1639999999999999,0.19115626291834034
04:14:10,0.2269979725587084,0.2499741987098286,0.18049468,0.1736867278814315,0.1755506843328476,0.1809178590774536,0.1445209234952926,0.326,0.17761982970073759
04:14:15,0.2306431874175413,0.2596623050235,0.16755189,0.156934916973114,0.1595213264226913,0.1702527403831482,0.1444886773824691,0.188,0.16642563914150527
04:14:20,0.2039504880628977,0.2008518326609631,0.20235276,0.1868783235549926,0.2010967582464218,0.2088527530431747,0.216080754995346,0.172,0.20218099696209207
04:14:25,0.2005357414299058,0.1911881107832571,0.20683299,0.1843198537826538,0.1908605545759201,0.2154752910137176,0.2031770199537277,0.178,0.20061505398990054
04:14:30,0.1979935767014619,0.1840676245855865,0.21250424,0.1810798645019531,0.1807537078857422,0.2088066041469574,0.1936386674642563,0.326,0.19692545645066714
04:14:35,0.1961010200344152,0.1810124777262035,0.2055515,0.1778658479452133,0.1698697507381439,0.1967554837465286,0.1793760806322097,0.252,0.18837302113858645
04:14:40,0.1946920748555654,0.1807663835167842,0.19901896,0.1767108887434005,0.1668546944856643,0.1760492175817489,0.1719991266727447,0.258,0.181039727430149
04:14:45,0.1976335218671627,0.1949168024196392,0.1906119,0.1870563775300979,0.1866022646427154,0.1850666999816894,0.216097816824913,0.15,0.19134047929908535
04:14:50,0.167445364734467,0.1574298990214913,0.15784888,0.1477550417184829,0.1501216888427734,0.1593483984470367,0.1977751404047012,0.13,0.1598575087055536
04:14:55,0.1417539598127894,0.1215896704540094,0.13925245,0.1433116048574447,0.137917011976242,0.146315261721611,0.1865485608577728,0.174,0.14588362747872782
04:15:00,0.1198894821652047,0.0889528327354034,0.14465983,0.1475823521614074,0.1386486440896988,0.1540760248899459,0.1649237424135208,0.102,0.14551699918441044
04:15:05,0.1012818822982795,0.0589982120346262,0.15363596,0.165429875254631,0.1594132930040359,0.165224015712738,0.1666610538959503,0.088,0.15536176859507053
04:15:10,0.1492915056955897,0.1494064598412622,0.14987475,0.1499258279800415,0.1451244801282882,0.1521641463041305,0.1453797966241836,0.206,0.14904470745954135
04:15:15,0.1620969374093366,0.1617854529352132,0.16602048,0.1604397147893905,0.1616956740617752,0.1661897897720337,0.1449779868125915,0.128,0.16183233016528908
04:15:20,0.1716271459687926,0.170912396245655,0.1704533,0.1780195534229278,0.1780215501785278,0.1733669638633728,0.1662041842937469,0.17,0.17328870152336948
04:15:25,0.1787198295437811,0.1795565227375734,0.15773451,0.182375967502594,0.1873525381088256,0.1752513200044632,0.1646346896886825,0.148,0.1731208613693337
04:15:30,0.1839984296899445,0.1872356848966388,0.1593932,0.176837533712387,0.1898048669099807,0.1723304837942123,0.1790326833724975,0.062,0.17442469250298237
04:15:35,0.0688546744683431,0.0644044041803219,0.082312435,0.08369180560112,0.0807151719927787,0.0802863016724586,0.1050094664096832,0.0559999999999999,0.08303430124263464
04:15:40,0.0515915884343572,0.0344621969442757,0.086377546,0.0883862450718879,0.0763787627220153,0.0865418463945388,0.1207043305039405,0.09,0.08535549163552421
04:15:45,0.0387362038368304,0.0035496432777642,0.10647223,0.105424165725708,0.0990049988031387,0.1019704490900039,0.1226448342204094,0.074,0.09907647739733356
04:15:50,0.0291631232865175,-0.0248931021759147,0.13018768,0.1228510662913322,0.1156466901302337,0.1279750615358352,0.1425082832574844,0.14,0.11727329262647117
04:15:55,0.0220342917430093,-0.0474626254129244,0.14330421,0.1418725848197937,0.1234149858355522,0.1482623368501663,0.1513965278863906,0.102,0.12943027305816593
04:16:00,0.0764306130552323,0.0793191488942484,0.08058248,0.0583349652588367,0.0890160650014877,0.0766674578189849,0.1151132360100746,0.0279999999999999,0.08067203078910812
04:16:05,0.0685956785536347,0.0787319848859274,0.09466451,0.0743885859847068,0.0989785566926002,0.0802418366074562,0.1243854239583015,0.068,0.09030388111238502
04:16:10,0.0619301557056868,0.0794316227254417,0.11639514,0.1073658466339111,0.1233093589544296,0.0920704379677772,0.1444174349308014,0.17,0.110158800999135
04:16:15,0.0562595027056577,0.0768909545356887,0.13568565,0.1213203370571136,0.1305393576622009,0.1112791001796722,0.1637960374355316,0.16,0.12458560216406933
04:16:20,0.0514352291744915,0.0707259364716588,0.14447397,0.1306270956993103,0.1407578885555267,0.129192367196083,0.1639990508556366,0.152,0.13392604135357125
04:16:25,0.1744190835467697,0.1750385993619315,0.16958252,0.1679044365882873,0.166557028889656,0.1664559543132782,0.1380701512098312,0.168,0.1651615011059949
04:16:30,0.1799179324453241,0.1816923666088953,0.16767012,0.1654674559831619,0.1522480100393295,0.1557608842849731,0.1085805669426918,0.174,0.15682839180140673
04:16:35,0.1840108363706713,0.1859823296178641,0.15824561,0.1592091619968414,0.14203542470932,0.1464268863201141,0.1308774054050445,0.152,0.15217707720511525
04:16:40,0.1870572671512164,0.1875689328139292,0.14792228,0.1477629989385604,0.1341806650161743,0.1399845778942108,0.1559942364692688,0.13,0.14750618530829201
04:16:45,0.1893247869048996,0.1875185374140369,0.14453396,0.1361729055643081,0.1408796906471252,0.1338265836238861,0.123470664024353,0.178,0.14110281387304552
04:16:50,0.1335988606218268,0.1333008563129416,0.13084827,0.138665035367012,0.1384730786085128,0.1316914409399032,0.1368273347616195,0.132,0.13453820166827354
04:16:55,0.1249676186722389,0.1252554935160654,0.119524576,0.1366085708141327,0.1325517296791076,0.1184910163283348,0.1423916518688202,0.14,0.1273720167300014
04:17:00,0.1176218927458676,0.1228495450600868,0.11094015,0.1407927572727203,0.1339794546365738,0.1173224374651908,0.1425468325614929,0.07,0.12543813227114353
04:17:05,0.1113702212366545,0.1275647245265165,0.11472132,0.1432018131017685,0.1432246714830398,0.1256312876939773,0.1537699252367019,0.138,0.13119845041261252
04:17:10,0.1060496583609289,0.1353809282718441,0.1282245,0.1463392972946167,0.1495939493179321,0.1339726746082306,0.1524783819913864,0.166,0.13794633845170323
04:17:15,0.1453949908532984,0.1423578073479389,0.13180132,0.1094910949468612,0.1380523294210434,0.1252597272396087,0.1637752801179886,0.212,0.13173536269991043
