Time,ARIMA,RNN,LSTM,CNN,GRU,TCN,Actual,Raw
2023-09-08 03:38:05,4142.708816578813,4383.6,4617.659,4359.148,4204.5244,4095.7126,4438.739421624549,2640.0
2023-09-08 03:38:10,4328.838178842216,4894.473,4923.454,5201.453,4490.151,4955.4307,5372.585613007477,5450.0
2023-09-08 03:38:15,4460.89272853952,5410.6304,5564.4927,5988.2593,5292.097,6188.9697,6325.025799422305,7510.0
2023-09-08 03:38:20,4554.58242845414,5709.4526,5924.066,6289.888,5568.977,5983.1357,6925.2545110053525,6040.0
2023-09-08 03:38:25,4621.053139915517,5777.7866,5672.443,6065.412,5668.879,6341.3604,7099.521050831232,9300.0
2023-09-08 03:38:30,7095.263375302119,6954.577,6959.2173,7112.18,7058.8945,6727.8203,7075.78740536555,3200.0
2023-09-08 03:38:35,7092.241263655886,6772.129,6802.8037,6851.1255,7001.751,6155.8765,7053.398092459838,10700.0
2023-09-08 03:38:40,7090.096159187531,6435.676,5882.417,6459.131,6620.0127,5799.834,6923.907484686092,3410.0
2023-09-08 03:38:45,7088.573557206269,6067.176,5648.462,6257.456,6054.634,6373.7515,6355.629027530678,8200.0
2023-09-08 03:38:50,7087.492809472279,5875.42,5310.8867,6122.83,5793.475,6054.3213,5213.126564491289,7610.0
2023-09-08 03:38:55,4011.4742930804255,3735.9165,4118.1245,3716.3755,3871.6313,4297.3853,3902.699473584751,1170.0
2023-09-08 03:39:00,3157.655882695988,2949.8127,4107.352,3373.8257,3373.5845,4335.409,3129.8552874241423,2690.0
2023-09-08 03:39:05,2550.986303437853,3272.4597,4481.394,3865.0942,3723.5237,4983.1714,3247.9666991394934,3520.0
2023-09-08 03:39:10,2119.92511534339,3987.0334,5401.247,4995.709,5026.3506,5299.1396,4004.9939736671454,5700.0
2023-09-08 03:39:15,1813.640188202933,4951.323,5744.3496,5749.0205,5981.835,6456.096,4886.736706895028,2590.0
2023-09-08 03:39:20,5584.246398478301,5517.902,5134.7593,5344.1104,5683.701,5965.1865,5491.652929693828,7860.0
2023-09-08 03:39:25,6079.758988297847,5940.8047,5399.199,5472.055,5943.339,6738.305,5627.107575205143,3350.0
2023-09-08 03:39:30,6431.7723432841285,6253.392,5586.805,5449.901,5948.175,6572.6,5307.684278699744,6310.0
2023-09-08 03:39:35,6681.843491090533,5817.096,5853.87,5475.3477,5788.838,6117.798,4826.4109955191725,6970.0
2023-09-08 03:39:40,6859.494645739621,6006.9595,5787.2036,5670.3047,5840.036,5767.8906,4738.318209351415,2120.0
2023-09-08 03:39:45,4969.744496060697,5405.8975,5600.415,5143.0083,6124.478,3358.6223,5471.71454617504,4710.0
2023-09-08 03:39:50,5134.059427458643,6183.9634,5514.6675,5457.0957,6434.5273,3921.6003,6835.051168525175,7850.0
2023-09-08 03:39:55,5250.7246389358,6598.1333,5822.9185,5771.7124,6766.6763,4211.916,8092.035721774604,9320.0
2023-09-08 03:40:00,5333.558082331437,6543.9854,5909.753,5685.373,6327.315,4935.755,8589.505710448364,6620.0
2023-09-08 03:40:05,5392.37063885881,6196.759,5396.509,5768.8594,5805.2593,5822.6157,8245.50567101371,11400.0
2023-09-08 03:40:10,7647.282684266756,7655.6367,6939.816,7734.267,7769.792,6537.948,7510.38379223537,4620.0
2023-09-08 03:40:15,7222.420778537512,6753.828,6428.587,6669.3794,6784.99,5525.0513,6914.111191062934,7570.0
2023-09-08 03:40:20,6920.681054490032,5936.2036,6310.262,5802.847,6002.9326,4356.929,6582.768925734222,5190.0
2023-09-08 03:40:25,6706.383514888372,5531.4717,6064.768,5403.484,5828.198,5372.949,6216.454147230668,9100.0
2023-09-08 03:40:30,6554.1879906686345,5386.304,6034.561,5409.013,5554.5933,4776.863,5554.875539994008,4760.0
2023-09-08 03:40:35,4844.015704051766,4802.006,4349.643,4619.0093,4449.584,5599.5674,4705.081267600988,3420.0
2023-09-08 03:40:40,4338.918894508711,4457.574,4056.5337,4306.0723,4059.8357,5458.6216,3960.671592529273,4190.0
2023-09-08 03:40:45,3980.0256583021537,4627.193,4116.935,4601.7505,4298.586,5205.3027,3534.883765200676,4900.0
2023-09-08 03:40:50,3725.016415398124,5173.181,4549.026,5039.5283,5110.885,5580.0444,3574.4382439356377,3490.0
2023-09-08 03:40:55,3543.821264846277,5896.277,5302.1143,5557.0303,5686.9272,5558.38,4146.942923903702,1710.0
2023-09-08 03:41:00,4860.889283521816,5035.842,5149.379,5287.916,5168.219,4370.7197,5019.333836412943,6240.0
2023-09-08 03:41:05,5368.293125845634,6286.4688,5841.571,6144.8335,6139.2456,5149.9146,5680.972803859365,7170.0
2023-09-08 03:41:10,5728.906574932604,6909.425,5857.664,6693.6855,6378.1265,5560.49,5786.582191805538,4920.0
2023-09-08 03:41:15,5985.195646506897,6690.1445,5638.465,6654.385,6359.7915,5672.9736,5449.72120852833,5010.0
2023-09-08 03:41:20,6167.341066692188,6505.7812,5507.156,5803.9707,6150.617,5248.051,5034.288206820533,5470.0
2023-09-08 03:41:25,4727.034484523198,4706.1294,4619.8364,5517.417,4777.0195,4372.965,4795.177761808085,4350.0
2023-09-08 03:41:30,4508.684113895932,4867.751,5071.0703,5465.5034,4885.1294,4173.7446,4740.742143223986,4480.0
2023-09-08 03:41:35,4353.513058533005,5461.3477,5295.0386,5406.1504,5236.103,4242.7505,4730.0249272834935,6060.0
2023-09-08 03:41:40,4243.240489023396,5619.197,5312.6743,5066.0874,5437.94,4509.289,4662.094882005828,3130.0
2023-09-08 03:41:45,4164.875103431276,6055.6914,5676.4927,5298.9277,5754.2944,4937.975,4592.594898785692,6190.0
2023-09-08 03:41:50,4562.881235049197,4620.8374,4714.6235,4817.4033,4352.353,4972.8755,4675.243362778976,3960.0
2023-09-08 03:41:55,4541.766463792156,4963.5596,4943.1436,5138.9966,4433.421,5298.415,4969.492433594261,2850.0
2023-09-08 03:42:00,4526.762135507671,5229.4575,5445.849,5305.847,5083.829,5520.809,5350.619006261264,8400.0
2023-09-08 03:42:05,4516.099937725465,5494.127,5424.345,5500.1074,5625.643,4899.982,5717.412382302703,6640.0
2023-09-08 03:42:10,4508.523293213866,5710.8394,5675.129,5513.183,5933.803,5075.538,6138.532567518951,2150.0
2023-09-08 03:42:15,6551.155323293009,6649.915,6616.1035,6520.3364,6827.892,6462.4507,6519.072858274943,7490.0
2023-09-08 03:42:20,6844.44514499989,7117.375,6594.7397,6561.2256,7153.8057,6492.2466,6336.090621452659,7080.0
2023-09-08 03:42:25,7052.913820837913,7130.587,6133.3477,6449.1445,7155.378,6021.471,5144.989020988534,7950.0
2023-09-08 03:42:30,7201.09212635406,6791.6714,6199.482,6216.694,6389.3955,6196.5913,3266.87990430118,547.0
2023-09-08 03:42:35,7306.416392157413,6362.1475,5661.455,5979.363,5637.3823,5776.6533,1601.9929642757168,1070.0
2023-09-08 03:42:40,479.4774008345032,1323.5669,1447.1252,1296.5693,1312.9716,936.1954,753.7759762619959,617.0
2023-09-08 03:42:45,-319.93612719879786,2068.5984,2299.8584,2007.1389,1910.1415,2041.1061,565.8367254499177,1300.0
2023-09-08 03:42:50,-889.2484909788813,3605.0896,3813.0874,3534.99,3845.776,3845.6597,518.3936819515652,895.0
2023-09-08 03:42:55,-1294.6914265647354,4947.7993,5121.4287,4790.7446,5295.6177,6052.753,411.0529914701697,997.0
2023-09-08 03:43:00,-1583.4326949345436,5815.2876,6205.6475,5588.527,5926.399,6465.666,609.7082555062472,514.0
2023-09-08 03:43:05,1044.0013588339284,1517.1104,1524.5039,2880.6772,1620.9553,1879.974,1627.1051058954963,357.0
2023-09-08 03:43:10,1352.9741470327383,2994.2568,3120.8904,4045.6436,3277.5627,2170.1099,3415.0564695700136,1280.0
2023-09-08 03:43:15,1572.7892514308326,4371.091,4263.903,5094.478,4765.111,4103.1094,5162.851035599089,8820.0
2023-09-08 03:43:20,1729.1741564032868,5537.756,5013.504,5643.4604,5789.409,5564.1577,5992.345568746176,6540.0
2023-09-08 03:43:25,1840.432382129906,5750.105,5611.0825,5936.227,5722.0034,6646.378,5802.41640453131,3990.0
2023-09-08 03:43:30,5295.689329922756,5420.022,4667.8145,5109.8135,5542.3823,6237.351,5264.31940262766,5280.0
2023-09-08 03:43:35,4934.904800994311,4993.6836,4912.8545,4620.6133,4928.22,4746.06,5127.144280238434,5480.0
2023-09-08 03:43:40,4678.0298818582605,5097.089,5127.653,4850.0806,4738.659,5215.7593,5676.196666596227,6010.0
2023-09-08 03:43:45,4495.137549204386,5220.418,5748.0776,5442.3125,5241.687,5227.009,6619.373451176964,3750.0
2023-09-08 03:43:50,4364.920066485261,5323.9326,5746.0293,6515.289,5447.9067,7411.908,7300.517437163553,10700.0
2023-09-08 03:43:55,7612.398616511447,7229.4263,7079.568,7277.472,7370.0645,7128.569,7233.467348383688,8010.0
2023-09-08 03:44:00,7834.432596822139,6581.7754,6566.7,6975.6455,6465.6675,7124.874,6556.111573460449,4050.0
2023-09-08 03:44:05,7992.502694272992,5965.0283,5852.188,6293.964,5978.7593,5005.124,5842.489466323739,5180.0
2023-09-08 03:44:10,8105.035720403313,5653.1953,5803.074,5972.9463,5446.3604,4334.314,5579.34791340691,9660.0
2023-09-08 03:44:15,8185.150063180793,5546.943,5709.666,5792.1294,5439.9355,4498.9717,5939.17449544168,1600.0
2023-09-08 03:44:20,6516.823956620346,6718.278,7674.4023,6389.1216,6634.4185,6675.929,6765.343289780103,6690.0
2023-09-08 03:44:25,6927.929894155095,7461.81,7565.9624,6572.178,7092.594,5724.725,7644.742134705851,12600.0
2023-09-08 03:44:30,7220.508877145008,7312.879,7262.9453,6363.0347,6782.28,5975.9424,8205.074668263926,3520.0
2023-09-08 03:44:35,7428.7337006558,6675.742,6224.3438,5954.0166,6149.829,5213.4854,8296.5226678778,9040.0
2023-09-08 03:44:40,7576.9247179429,5702.003,5658.318,5746.6978,5738.2495,5545.678,7847.147385258789,9460.0
2023-09-08 03:44:45,7211.724126354697,6425.46,6230.3545,7422.724,6309.085,7714.3613,6835.908749762913,5910.0
2023-09-08 03:44:50,6759.390222164152,5242.973,5296.5645,6880.9956,5289.8843,6250.324,5467.503891351775,5270.0
2023-09-08 03:44:55,6437.390739121711,4720.072,5668.1123,6228.6025,4782.1436,5777.1846,4180.180351999172,5050.0
2023-09-08 03:45:00,6208.171425426573,4779.36,5622.899,5884.774,4885.1753,6432.215,3468.3526569718365,2470.0
2023-09-08 03:45:05,6044.998822556446,5094.537,5580.6704,5715.277,4977.059,5145.4414,3694.037502468925,4460.0
2023-09-08 03:45:10,4342.160298258076,4884.181,4448.709,4624.851,4676.1294,4020.7534,4915.225778087396,4190.0
2023-09-08 03:45:15,4803.814854079345,5796.1865,5455.983,5558.689,6061.617,4279.745,6784.857601979543,6120.0
2023-09-08 03:45:20,5132.649035341298,6259.9185,5219.2646,5991.8384,6882.2397,4976.9155,8650.005185982784,10900.0
2023-09-08 03:45:25,5366.875942457715,6185.4497,5992.5083,5660.893,6638.7925,5758.452,9850.053239291296,7250.0
2023-09-08 03:45:30,5533.714571601376,5549.3125,5629.1997,5094.9185,6228.356,5488.197,10010.433236390543,12600.0
2023-09-08 03:45:35,9665.226348322834,8922.088,9167.604,8969.536,9048.482,8395.46,9161.987138135131,7500.0
2023-09-08 03:45:40,9418.983386930331,7758.8086,8059.0547,7560.7344,8072.926,7535.404,7669.384855503877,8680.0
2023-09-08 03:45:45,9243.33336912577,6551.041,6986.612,6401.833,6688.816,6257.1704,6017.3060981718245,4410.0
2023-09-08 03:45:50,9118.03870656864,5683.2324,5940.196,5568.195,5921.372,5775.9844,4619.272014361763,6030.0
2023-09-08 03:45:55,9028.663523682106,5974.439,5725.661,5259.9614,5872.796,6106.798,3816.461325848062,4360.0
2023-09-08 03:46:00,3454.3612375348425,3711.8708,3392.7083,4127.914,3660.0686,4811.851,3917.79547039562,2370.0
2023-09-08 03:46:05,3195.5968753823367,4178.4985,3862.5076,4472.622,4361.6865,5355.6436,5004.015622297509,6180.0
2023-09-08 03:46:10,3010.6784031662432,4874.69,4649.564,5281.826,5253.477,6125.368,6597.8794978686365,4210.0
2023-09-08 03:46:15,2878.531761788398,5795.496,5317.939,5644.0312,5866.8086,5973.02,7672.70462653235,8050.000000000001
2023-09-08 03:46:20,2784.096984028401,6022.0903,5666.2607,5783.667,6155.766,5477.3774,7326.40006632316,11800.0
2023-09-08 03:46:25,6296.501814857229,5830.872,5020.038,5633.8833,5478.9653,7192.327,5682.778204867272,3810.0
2023-09-08 03:46:30,5561.169602892081,4228.6216,4084.9395,4443.957,4256.387,6879.7007,3934.0487928182015,1940.0
2023-09-08 03:46:35,5036.153212987621,3857.68,4471.391,4239.712,3757.5745,6577.874,3243.1302083113515,2620.0
2023-09-08 03:46:40,4661.299228376139,4263.073,5067.4585,4751.1133,4369.0967,5900.591,3731.732267099502,4750.0
2023-09-08 03:46:45,4393.658993745223,5244.1655,5131.696,5432.6104,5168.943,5738.6904,4655.428536953131,5650.0
2023-09-08 03:46:50,5427.280414908668,5062.16,4619.486,5594.7207,5517.33,5111.0537,5330.327245955522,6000.0
2023-09-08 03:46:55,5978.3941770141455,5208.716,4553.447,5743.6826,5645.123,5608.044,5682.201079474425,3240.0
2023-09-08 03:47:00,6371.897629498521,5168.198,5115.5103,5749.3096,5736.047,6091.023,6035.06990460217,8760.0
2023-09-08 03:47:05,6652.864968302679,5235.207,5267.4146,5621.116,5687.804,6228.947,6599.546962003956,3960.0
2023-09-08 03:47:10,6853.479842139966,5549.8677,5272.699,5632.7466,5816.537,6039.764,7164.68031478244,6570.0
2023-09-08 03:47:15,7552.522537487557,7188.3853,7534.8013,7574.2637,7607.995,7263.318,7237.592846328474,11300.0
2023-09-08 03:47:20,7829.4651396048,6666.1504,7151.2744,7184.722,7316.886,6735.404,6558.426454178672,3410.0
2023-09-08 03:47:25,8027.218763056427,6084.6997,6368.2,6379.431,6644.0474,6225.923,5453.7212795983405,6840.0
2023-09-08 03:47:30,8168.426707552059,5830.96,6393.716,5666.423,5966.873,5470.75,4627.4643998241945,4690.0
2023-09-08 03:47:35,8269.257646781647,5662.0156,5312.8345,5347.8413,5641.586,6274.7935,4634.813206070854,3200.0
2023-09-08 03:47:40,5071.224610248104,5375.8433,5353.5957,5368.067,5235.847,5175.423,5453.133227404846,5320.0
2023-09-08 03:47:45,5382.704621739887,6177.925,6251.5996,6084.554,5780.5854,5977.596,6439.636309352972,7540.0
2023-09-08 03:47:50,5605.017321706627,6453.482,6419.55,6323.6895,6177.02,6179.9224,6807.223611143429,6020.0
2023-09-08 03:47:55,5763.68861598904,6382.521,6565.7505,6098.9746,5646.6465,5737.905,6324.373854378492,8850.0
2023-09-08 03:48:00,5876.937115211184,6002.765,6236.204,5849.066,5270.819,5585.4023,5623.121907818587,5010.0
2023-09-08 03:48:05,5153.95269047406,5625.286,5811.997,4812.3154,5356.2812,4974.7627,5684.113446120019,2760.0
2023-09-08 03:48:10,4819.147218631271,5889.5107,5775.527,5079.269,5729.11,4821.5757,6819.432070292633,6580.0
2023-09-08 03:48:15,4580.225525067653,6274.5425,5705.2515,5400.681,5943.67,5386.391,8244.661900299445,10200.0
2023-09-08 03:48:20,4409.727786959859,6272.7715,5789.097,5525.153,5817.6797,5846.7354,8838.320875118026,11000.0
2023-09-08 03:48:25,4288.058304937152,5932.265,5911.788,5625.197,5884.224,6073.412,8201.794959784564,4820.0
2023-09-08 03:48:30,7164.646391560984,6813.4116,6174.9985,6819.881,6946.6455,7797.925,6855.27804696123,8660.0
2023-09-08 03:48:35,6425.185847316652,5563.1196,5445.1157,5558.341,5748.255,6722.89,5665.165492461664,5200.0
2023-09-08 03:48:40,5897.969291032261,5002.727,5151.15,5079.9165,5293.7144,5538.029,5268.0330553141575,4830.0
2023-09-08 03:48:45,5522.077298709098,5197.5107,5269.935,5245.701,5256.194,4939.3584,5736.143437335083,6300.0
2023-09-08 03:48:50,5254.075870816799,5392.3765,5496.9863,5451.632,5519.14,5259.031,6461.896184228391,2080.0
2023-09-08 03:48:55,6992.384987629068,6836.637,6460.188,7016.7617,6511.7144,6014.0073,6535.345366735519,14800.0
2023-09-08 03:49:00,7370.5948618703005,6565.098,6350.547,7204.164,6291.152,5595.5728,5587.656733059272,1130.0
2023-09-08 03:49:05,7640.238081588794,6001.858,6121.105,6825.181,5947.749,6098.816,4228.415360652017,3990.0
2023-09-08 03:49:10,7832.479138451789,5325.8003,5574.712,6427.3125,5570.1987,5650.8047,3494.053708517764,5100.0
2023-09-08 03:49:15,7969.536632359422,5230.0522,5540.892,6039.5684,5746.471,6425.376,3962.711449924649,897.0
2023-09-08 03:49:20,4913.295709336864,5187.742,5251.1733,5188.365,5312.5386,4423.6943,5375.616819291245,7760.0
2023-09-08 03:49:25,5590.363417166119,6387.458,6176.3784,6196.114,6164.112,5555.4146,6888.3495812450265,5690.0
2023-09-08 03:49:30,6072.614912965787,6664.9478,6456.4243,6656.309,6681.4683,5762.257,7682.367862685276,9170.0
2023-09-08 03:49:35,6416.105678382216,6455.325,5847.179,6415.8813,6127.1714,5710.753,7504.330581567947,8070.0
2023-09-08 03:49:40,6660.762059863667,6131.044,5420.959,5942.5557,5647.1357,5818.2964,6716.721395456027,3700.0
2023-09-08 03:49:45,5910.743825040457,5731.0737,6235.113,5382.167,6061.386,5531.1514,5901.203865848468,8700.0
2023-09-08 03:49:50,5336.432202480963,5395.234,5920.1797,4858.1074,5783.1045,5019.089,5482.640989533613,4370.0
2023-09-08 03:49:55,4927.197687881688,5033.6255,5833.6157,4478.384,5452.3306,5548.639,5598.094403243751,5540.0
2023-09-08 03:50:00,4635.591386771256,5321.944,5978.706,4525.2603,5674.168,5415.795,6037.005541974716,4890.0
2023-09-08 03:50:05,4427.802864997686,5426.5547,5804.4155,4752.18,5484.516,6010.418,6305.453140770599,7370.0
2023-09-08 03:50:10,6337.522974118282,6039.016,5561.505,6192.019,5950.649,6207.0366,6038.297036063249,8330.0
2023-09-08 03:50:15,6360.366437716375,5563.004,5467.6973,5743.737,5606.6616,6371.8516,5425.27522301822,2890.0
2023-09-08 03:50:20,6376.637923242978,5213.5415,5058.6636,5572.06,5399.009,5938.616,5026.666489994597,5350.0
2023-09-08 03:50:25,6388.228163930671,5225.9966,5433.0522,5574.131,5667.05,5815.54,5131.184725451915,2940.0
2023-09-08 03:50:30,6396.483936212743,5592.896,5185.0425,5593.359,6056.563,5660.064,5525.552838602611,10000.0
2023-09-08 03:50:35,5899.549334638659,5659.4473,5577.533,5899.905,5582.7847,6214.3477,5942.120544828026,4150.0
2023-09-08 03:50:40,6165.927672959397,5768.5786,5647.1978,6211.106,5658.121,6261.3735,6394.798246857868,5970.0
2023-09-08 03:50:45,6355.655170084605,5777.55,6050.3022,5942.229,5833.563,6121.9136,6855.189258813011,4160.0
2023-09-08 03:50:50,6490.788242061552,5711.58,5810.5796,5920.581,5765.911,6083.182,6917.970858909455,11400.0
2023-09-08 03:50:55,6587.03653194373,5879.568,5883.6216,5743.484,5868.9873,5449.3833,6182.968650835438,4480.0
2023-09-08 03:51:00,5169.492333343989,4806.673,4218.217,4981.857,4798.74,6341.3027,4871.129219819733,5940.0
2023-09-08 03:51:05,4447.50338155109,3810.4307,4256.485,4085.4373,3965.7441,6071.43,3771.613970727852,2260.0
2023-09-08 03:51:10,3933.166699465365,3762.5786,4667.062,4006.6326,4027.95,5904.664,3537.060335010743,3610.0
2023-09-08 03:51:15,3566.759122338292,4465.429,5349.9624,4541.305,4746.401,5762.2456,4087.1677682948807,2370.0
2023-09-08 03:51:20,3305.734549811777,5236.022,6076.187,5089.164,5471.9316,5812.4204,4715.405924060642,8390.0
2023-09-08 03:51:25,5097.609288896602,4881.194,5422.746,4940.156,4625.799,5230.1343,4795.919566603425,3270.0
2023-09-08 03:51:30,5369.817316589776,4884.219,5438.404,5105.807,4347.557,6107.915,4350.954668127093,4690.0
2023-09-08 03:51:35,5563.685861866476,4828.176,5268.256,5061.6987,4454.609,5466.483,3919.381508069468,3430.0
2023-09-08 03:51:40,5701.76045564763,5012.4907,5437.629,5176.828,5058.142,5609.03,3970.556153811921,3920.0
2023-09-08 03:51:45,5800.098189706657,5254.91,5643.7744,5392.5884,5639.8066,5928.6675,4451.893101235825,3030.0
2023-09-08 03:51:50,4967.00466039389,4989.8535,4642.069,4924.009,5089.466,5191.9336,4838.352125128144,6130.0
2023-09-08 03:51:55,5333.76890292671,5267.209,5225.1226,5160.233,5242.6655,5695.807,4707.826822702778,7080.0
2023-09-08 03:52:00,5594.908470092581,5567.5845,5007.21,5577.4575,5501.102,6316.921,4316.596297899642,2500.0
2023-09-08 03:52:05,5780.842281602235,5431.121,5887.686,5699.244,5597.188,5902.718,4411.640497642455,3660.0
2023-09-08 03:52:10,5913.228892477439,5584.1406,5721.0835,5909.3228,5605.2793,5623.7017,5356.063366720657,3760.0
2023-09-08 03:52:15,6510.272330518569,6584.3223,7031.196,6533.302,6595.49,5635.548,6629.747298617911,8310.0
2023-09-08 03:52:20,7332.077802181867,7302.223,7517.6523,7594.295,7233.9893,6004.7783,7384.895703482804,9790.0
2023-09-08 03:52:25,7917.209484952252,7009.6187,6298.6587,7459.31,7101.8823,5981.029,7374.637870202606,5950.0
2023-09-08 03:52:30,8333.82764823698,6276.0527,6480.847,6512.0366,6307.211,5690.666,7074.359436620849,5450.0
2023-09-08 03:52:35,8630.462916997247,5590.608,5462.4297,5663.853,5651.797,5440.612,6916.426308493112,7170.0
2023-09-08 03:52:40,6875.990822988472,6727.1816,6742.3403,7042.018,6845.5103,6270.137,6732.998791034083,5970.0
2023-09-08 03:52:45,6847.216420145349,6396.812,6079.316,7234.403,6427.3853,6216.598,6144.788579267073,10400.0
2023-09-08 03:52:50,6826.740191193347,5927.7266,5635.921,6931.8203,6165.1143,5854.179,5314.069383206238,3470.0
2023-09-08 03:52:55,6812.169047723205,5700.509,5339.672,6258.023,5680.634,5938.332,4936.572120274559,2370.0
2023-09-08 03:53:00,6801.800037759254,5715.552,5817.487,5632.1523,5460.0337,5783.884,5380.178339455721,5790.0
2023-09-08 03:53:05,6096.875712761061,6141.4863,6344.528,6572.1577,6160.0474,4936.0103,6154.671271680323,7580.0
2023-09-08 03:53:10,6606.8460905762,6461.145,6571.847,7301.9043,6572.658,5314.3306,6451.418889682631,7220.0
2023-09-08 03:53:15,6969.718616604166,6473.7583,6641.367,7174.615,6566.567,5685.561,6005.9407699961175,5430.0
2023-09-08 03:53:20,7227.922770951436,6151.4893,5677.619,6345.898,6274.523,6175.7524,5273.058387458364,4690.0
2023-09-08 03:53:25,7411.649508414749,5891.6367,5811.098,5358.301,5682.504,6129.8887,4919.415201122899,5140.0
2023-09-08 03:53:30,4906.859549768106,5304.1304,5201.304,5004.1304,5005.146,5143.525,5287.795662036691,4760.0
2023-09-08 03:53:35,4897.930982857922,6043.4463,5279.114,5685.792,5146.4917,6049.971,6225.49175250289,7160.0
2023-09-08 03:53:40,4891.581705961251,6281.4956,5569.5493,6273.047,5453.6997,6421.898,7223.368323405069,5300.0
2023-09-08 03:53:45,4887.066612159959,6066.508,5721.1353,6400.1865,5772.4766,6778.9727,7736.5970888135325,10000.0
2023-09-08 03:53:50,4883.855841490127,5642.564,5802.7485,6126.231,5741.0186,6464.334,7580.392875109115,8620.0
2023-09-08 03:53:55,7180.732042070757,6947.125,6518.989,6753.4316,6827.886,6808.0493,7066.914473543557,3650.0
2023-09-08 03:54:00,6896.490405794899,6277.894,5987.61,6077.012,6244.3794,6103.2715,6654.496750423879,7730.0
2023-09-08 03:54:05,6694.335725841501,5856.504,5336.7983,5453.271,5694.021,5609.167,6552.312553614595,8830.0
2023-09-08 03:54:10,6550.561874964146,5718.885,5572.127,5535.4424,5484.4854,5672.168,6692.221689482404,4680.0
2023-09-08 03:54:15,6448.308886307791,5765.766,5689.6045,5476.8174,5490.4844,5382.1846,6770.49562092254,3390.0
2023-09-08 03:54:20,6717.027008338741,6810.261,6324.58,7016.2373,6395.682,6948.975,6327.3418031651145,13200.0
2023-09-08 03:54:25,6679.002147356792,6435.4116,6373.6826,6565.0312,6034.6484,6183.6113,5244.928906623521,2600.0
2023-09-08 03:54:30,6651.960300134172,6051.9126,6069.619,6516.753,5787.759,5923.47,4158.728270024708,3130.0
2023-09-08 03:54:35,6632.729158130558,5779.7593,5945.834,6464.315,5693.712,5959.4224,3997.414097642644,4460.0
2023-09-08 03:54:40,6619.052695139014,5868.9624,5362.3994,6358.408,5380.333,5761.403,5119.962748298186,4470.0
2023-09-08 03:54:45,6605.615544019753,6899.653,7463.8984,6850.861,6906.4526,5459.5815,6995.485185317656,6690.0
2023-09-08 03:54:50,7662.451715426491,8129.095,8588.925,7921.876,7710.6646,5951.824,8579.803334691775,10100.0
2023-09-08 03:54:55,8414.244258347791,8117.5586,8211.703,7848.8643,8234.724,5910.8237,8992.706010473681,8440.0
2023-09-08 03:55:00,8949.040514270557,6994.8247,6694.673,7084.0996,6797.9575,6058.6455,8044.192014015149,8140.000000000001
2023-09-08 03:55:05,9329.473970337636,6010.0137,5996.966,6022.205,5932.864,6273.9233,6322.989796485351,7510.0
2023-09-08 03:55:10,4719.095860983214,4909.74,4364.039,5013.2153,4656.4927,5552.5664,4831.112947557564,3450.0
2023-09-08 03:55:15,3576.872501625068,4620.599,3924.998,4375.342,4145.661,4750.514,4329.931642362839,2820.0
2023-09-08 03:55:20,2763.430805896633,5092.867,4583.628,4720.856,4388.28,4659.333,4808.358112045973,6780.0
2023-09-08 03:55:25,2184.1330819196214,5402.5796,4858.946,5090.5186,5067.7295,5472.4546,5542.265558648322,4740.0
2023-09-08 03:55:30,1771.582490073662,5528.694,5309.5503,5544.817,5725.851,6041.622,5685.952510257159,5350.0
2023-09-08 03:55:35,5402.613296739286,5155.4917,4370.043,4945.644,4657.387,5330.666,4918.943185581367,7280.0
2023-09-08 03:55:40,5201.209929925643,4306.0186,4349.9023,4660.263,4229.2686,5243.5786,3778.140483951345,2960.0
2023-09-08 03:55:45,5058.048255760439,4079.8345,4910.724,4491.23,4352.5757,5213.282,3393.669412221026,2920.0
2023-09-08 03:55:50,4956.28598001483,4751.4507,5785.403,5136.524,4915.776,5041.378,4583.351510781966,3590.0
2023-09-08 03:55:55,4883.951251985766,5337.1665,5258.9844,5656.3613,5414.941,5267.3813,6957.890057477781,3400.0
2023-09-08 03:56:00,9252.53570635771,8897.253,9609.965,8561.179,8955.816,8289.282,9027.917676880606,16900.0
2023-09-08 03:56:05,10887.7584714299,9670.077,9697.734,8752.842,8976.87,7803.547,9407.95692606933,5330.0
2023-09-08 03:56:10,12053.059742550153,8673.509,8164.535,8047.458,8203.351,7096.373,7904.409461738719,8210.0
2023-09-08 03:56:15,12883.483022777984,7078.251,6557.9053,6435.952,6627.3433,5788.8345,5511.645893086074,6760.0
2023-09-08 03:56:20,13475.263742008994,5985.805,5216.311,5528.7407,5693.5806,4623.051,3688.7598241922265,3490.0
2023-09-08 03:56:25,2690.0722248634693,3432.711,4198.056,3281.7678,3693.556,3150.8904,3524.364599729032,1430.0
2023-09-08 03:56:30,1979.92891288324,4176.639,4032.6787,3734.373,4249.0215,3540.295,5014.488712784857,3510.0
2023-09-08 03:56:35,1474.9626712985798,5381.0894,6120.63,4553.5547,5262.699,4526.0,6995.641301291718,11200.0
2023-09-08 03:56:40,1115.893028821631,6095.336,6164.6943,5241.132,5758.1836,5639.8804,8065.069450828751,6720.0
2023-09-08 03:56:45,860.567033674077,6160.5474,5962.535,5777.0767,6038.082,6413.806,7666.687664016803,8119.999999999999
2023-09-08 03:56:50,6713.646151868913,6414.1196,5979.7046,6381.3945,6307.7134,6277.16,6318.716721803465,6110.0
2023-09-08 03:56:55,6037.546891450472,5367.466,5545.674,5271.1353,5208.4277,6113.629,5001.002037893415,4850.0
