Without Butterworth,With Butterworth,Actual Value,Filtered Value
0.13740788,0.13222255,0.19,0.142240988
0.13732778,0.17223457,0.164,0.161082565
0.14014353,0.17364281,0.13,0.168462485
0.14086029,0.16400738,0.172,0.166019
0.14466028,0.15297028,0.202,0.158430252
0.14199369,0.14649116,0.124,0.151817819
0.15112118,0.16202985,0.104,0.150831925
0.152388,0.16795145,0.2,0.153486523
0.15307125,0.15662205,0.19,0.154079365
0.14923307,0.14803125,0.108,0.152113585
0.15458114,0.15794338,0.122,0.151584658
0.12879752,0.16017565,0.186,0.151925506
0.1310428,0.15545975,0.182,0.147681307
0.1387671,0.16109869,0.088,0.13711349
0.13459718,0.1544344,0.126,0.124437052
0.14226043,0.15148476,0.14,0.114492188
0.13860157,0.11413006,0.108,0.110696496
0.13901621,0.100180544,0.104,0.116063783
0.13938047,0.11312502,0.1,0.130640428
0.13837616,0.12622027,0.218,0.149134506
0.14194779,0.12929866,0.124,0.164452144
0.14379594,0.15235277,0.144,0.171841459
0.14577651,0.16419692,0.236,0.169295864
0.14609279,0.14827347,0.128,0.158505914
0.14603062,0.14675796,0.128,0.145281486
0.15290786,0.14326505,0.136,0.134938578
0.14744872,0.12001647,0.162,0.128696726
0.15000524,0.12300465,0.112,0.126412323
0.15568908,0.12126396,0.098,0.128532949
0.15312278,0.1392845,0.158,0.133271976
0.14964618,0.14343244,0.15,0.136424015
0.13874228,0.13861433,0.116,0.136539548
0.14113607,0.13230082,0.156,0.137836872
0.1394511,0.13009162,0.136,0.146623965
0.14503464,0.14270243,0.142,0.165061112
0.14554371,0.13267727,0.212,0.188026493
0.14603794,0.2072008,0.228,0.206334169
0.15022245,0.2131201,0.14,0.213145884
0.14631459,0.19216603,0.298,0.208631131
0.14589311,0.18473214,0.19,0.20268741
0.1457686,0.15999587,0.164,0.212164151
0.1865039,0.25915235,0.25,0.247957674
0.18263106,0.27572483,0.33,0.302467803
0.16582702,0.24108182,0.324,0.351469806
0.16981998,0.22834742,0.366,0.367631884
0.16379283,0.20812431,0.384,0.336652098
0.26986903,0.25347167,0.306,0.26999155
0.24319836,0.21696194,0.116,0.202071984
0.2466408,0.17913565,0.148,0.165629405
0.22310065,0.1938105,0.194,0.166408963
0.22725002,0.19039579,0.23,0.184138342
0.19799778,0.18408321,0.136,0.194190214
0.18868296,0.19401763,0.21,0.18451784
0.18910585,0.18356632,0.208,0.159681568
0.18456186,0.18888004,0.09,0.136661848
0.18199174,0.18840481,0.088,0.131255603
0.14729074,0.16349262,0.152,0.141821295
0.14258026,0.17658591,0.212,0.150698245
0.14730524,0.17878987,0.156,0.145464653
0.15180607,0.16574119,0.08,0.133222076
0.15281834,0.16125366,0.126,0.129829985
0.1406382,0.15115578,0.138,0.140180344
0.14113444,0.14896691,0.182,0.154240963
0.1452871,0.15556581,0.168,0.159896506
0.1489415,0.14927782,0.142,0.154615178
0.14755535,0.14686663,0.118,0.144254009
0.1466728,0.13747878,0.168,0.135024107
0.1454994,0.13704254,0.134,0.12982201
0.14730108,0.14414683,0.086,0.129012166
0.14634952,0.14441161,0.154,0.130485233
0.14732824,0.14057936,0.17,0.131299184
0.1394389,0.1324031,0.086,0.131715601
0.1358447,0.12544951,0.12,0.134405648
0.13856539,0.13887194,0.19,0.139482112
0.13915396,0.13788432,0.118,0.144364408
0.14013377,0.14449061,0.146,0.146942241
0.127501,0.15064745,0.114,0.145252307
0.13359724,0.15063864,0.226,0.137565869
0.13642079,0.15235816,0.058,0.126117826
0.12855957,0.1577795,0.1,0.1165738
0.13681515,0.1511402,0.164,0.112012967
0.14914116,0.11550669,0.09,0.111961434
0.14868575,0.11521569,0.126,0.116856131
0.14223726,0.12147785,0.094,0.128028858
0.14880076,0.13642578,0.198,0.143252625
0.15246463,0.1270359,0.078,0.155338028
0.13859268,0.14841275,0.236,0.155861128
0.13676704,0.14422989,0.11,0.141466689
0.14235196,0.15218495,0.11,0.117828291
0.13771226,0.1472355,0.12,0.096948503
0.13879175,0.14643034,0.066,0.090033171
0.13660212,0.10192183,0.088,0.101383875
0.13727006,0.11992863,0.166,0.126893798
0.1391973,0.15134318,0.142,0.157937541
0.14413051,0.14569043,0.166,0.185998737
0.13904996,0.15178432,0.224,0.203951422
0.15560289,0.20809892,0.222,0.207384704
0.1501722,0.2050915,0.184,0.197099724
0.15056317,0.1821147,0.14,0.177532696
0.1515025,0.16198424,0.21,0.152616164
0.14731298,0.15526763,0.116,0.126375764
0.15084888,0.10239334,0.086,0.105185945
0.15096584,0.09732226,0.066,0.093895481
0.15294376,0.10528471,0.144,0.091617078
0.15621735,0.12691091,0.114,0.096324739
0.15672845,0.1393655,0.05,0.109968538
0.1212757,0.14320023,0.126,0.132475614
0.13076058,0.16157702,0.194,0.15425903
0.12781109,0.1608684,0.166,0.162616779
0.13298571,0.15471004,0.16,0.155010429
0.14275347,0.1432643,0.11,0.141161037
0.14518386,0.13021083,0.136,0.132548558
0.14055903,0.12526144,0.154,0.133106717
0.14120683,0.12647155,0.116,0.139148276
0.14615656,0.13214342,0.148,0.144452992
0.13877313,0.124629155,0.174,0.14562918
0.13609307,0.1141009,0.14,0.145887227
0.13350376,0.1232939,0.13,0.152738896
0.13182281,0.12507595,0.144,0.168707287
0.13648164,0.13331763,0.24,0.185597309
0.13356642,0.14887244,0.17,0.190754672
0.15422156,0.15610611,0.176,0.177526488
0.1513113,0.15693831,0.148,0.148711642
0.14944726,0.15352675,0.142,0.113629385
0.14828014,0.15578346,0.034,0.083251142
0.15288314,0.14578743,0.084,0.064155113
0.12596942,0.06088706,0.058,0.05496092
0.12603378,0.07744992,0.048,0.049694802
0.13289733,0.101888105,0.052,0.044734703
0.13240446,0.13291709,0.048,0.042583207
0.13371615,0.14033622,0.04,0.04975378
0.11297493,0.0783156,0.06,0.069943199
0.11974257,0.09910366,0.08,0.097572613
0.12508744,0.11598469,0.152,0.119443678
0.11946743,0.1320671,0.158,0.125821751
0.13212486,0.12583375,0.06,0.119639947
0.12631004,0.098307125,0.136,0.11283509
0.12718427,0.10816909,0.116,0.115465779
0.123642676,0.11356743,0.132,0.129784882
0.12517278,0.1265195,0.116,0.150350206
0.12889825,0.12826498,0.208,0.166875198
0.14381987,0.18392095,0.18,0.170597755
0.13946617,0.16195399,0.12,0.160500568
0.1431796,0.1478984,0.164,0.14290041
0.14328825,0.14134566,0.15,0.127088831
0.14111747,0.14282672,0.088,0.121983283
0.13688296,0.13080616,0.116,0.131784274
0.13841073,0.14118636,0.204,0.151944004
0.14553918,0.14962433,0.118,0.171422451
0.14193623,0.15106386,0.222,0.179471919
0.13353409,0.16234593,0.152,0.17080964
0.14630914,0.12925236,0.15,0.147724929
0.15409079,0.12472792,0.13,0.119770432
0.15488751,0.1310407,0.108,0.10080454
0.14597464,0.14059411,0.07,0.102465569
0.14570148,0.15075532,0.118,0.125605207
0.131649,0.16780145,0.182,0.157688036
0.13593854,0.16169429,0.184,0.182459217
0.1348778,0.15622495,0.246,0.194023297
0.13816603,0.16703287,0.11,0.19903845
0.13855085,0.14549237,0.204,0.203355404
0.15624179,0.21727173,0.248,0.200968859
0.1586588,0.19747634,0.182,0.181612163
0.15517229,0.18425447,0.15,0.146580713
0.15753688,0.16774918,0.084,0.111671349
0.14979196,0.14917414,0.114,0.095438438
0.14188837,0.1204958,0.088,0.106487998
0.14140756,0.12562151,0.146,0.138438795
0.1438357,0.13135868,0.15,0.172542385
0.14929375,0.1457559,0.212,0.187232799
0.1492483,0.15673435,0.222,0.17271857
0.15043332,0.113212734,0.1,0.140128731
0.14573036,0.11779761,0.078,0.112776352
0.15016444,0.118180156,0.118,0.105514209
0.14663485,0.13387753,0.124,0.114427787
0.14540783,0.14943591,0.146,0.126197438
0.14246897,0.120401315,0.134,0.132981978
0.14019714,0.13559695,0.082,0.136860612
0.14433335,0.1388286,0.236,0.144406234
0.14357015,0.13866732,0.082,0.160273217
0.1427559,0.13688885,0.182,0.182149995
0.15488026,0.20065631,0.226,0.198829852
0.1482173,0.20560756,0.21,0.197855355
0.15359554,0.18817602,0.186,0.17853252
0.14431009,0.17205922,0.136,0.154692143
0.14268081,0.15981205,0.108,0.142640434
0.15151152,0.1501275,0.188,0.147830489
0.14656638,0.16439515,0.158,0.163852818
0.14382344,0.15691233,0.178,0.181142235
0.14819719,0.16683409,0.192,0.193732398
0.14757353,0.16124989,0.216,0.200008249
0.1622012,0.19517566,0.172,0.200782771
0.15713415,0.18521984,0.21,0.197286393
0.15856923,0.17816813,0.21,0.191015211
0.15755259,0.16759115,0.166,0.185347421
0.15531074,0.1618058,0.192,0.184596782
0.16008554,0.19140117,0.16,0.189237993
0.15813404,0.19794774,0.226,0.193522254
0.16265868,0.1917622,0.19,0.190256313
0.16383207,0.17926702,0.192,0.17753376
0.15622564,0.16771726,0.08,0.158835939
0.14408629,0.12925713,0.256,0.138282066
0.14536846,0.11802845,0.03,0.119030743
0.14582568,0.1248181,0.108,0.104261653
0.15270416,0.13603234,0.176,0.097499387
0.16238315,0.1571306,0.03,0.103483884
0.14121236,0.13323703,0.148,0.125567521
0.140792,0.14907977,0.118,0.157523685
0.13988785,0.15525833,0.21,0.181736922
0.13904329,0.14798865,0.248,0.182199714
0.1468593,0.15188636,0.08,0.159642819
0.15783298,0.11353125,0.15,0.131164467
0.15249647,0.10502,0.134,0.117147667
0.14815952,0.11634664,0.14,0.130458041
0.15809396,0.11738801,0.1,0.169913621
0.15191634,0.1387562,0.218,0.215588206
0.16035101,0.25867566,0.326,0.237042386
0.15505184,0.2551945,0.198,0.217703762
0.15877873,0.22101527,0.168,0.171339571
0.15187506,0.18866119,0.076,0.129932624
0.15733401,0.16222535,0.15,0.116521712
0.16485694,0.1321598,0.108,0.130657323
0.16925947,0.14659351,0.186,0.154855996
0.166808,0.15083338,0.15,0.170798682
0.16987887,0.16235869,0.224,0.172322937
0.16729918,0.15623085,0.122,0.167864562
0.15385458,0.16550986,0.164,0.170697316
0.15308766,0.16782531,0.18,0.18495829
0.15573566,0.16476467,0.224,0.201146191
0.15748923,0.1652913,0.174,0.205460573
0.15306425,0.16423178,0.294,0.193803717
0.18996158,0.17913693,0.068,0.177034298
0.18296073,0.17342743,0.196,0.171013275
0.17946942,0.17178518,0.192,0.181427713
0.17417364,0.16594917,0.196,0.199914886
0.16820055,0.16064556,0.204,0.212313445
0.17384855,0.20631929,0.218,0.20876796
0.17182949,0.19159448,0.24,0.191050356
0.17206922,0.18269286,0.108,0.173529695
0.1685176,0.17525212,0.19,0.17295766
0.16532232,0.16608304,0.178,0.193633991
0.16742142,0.22958964,0.22,0.222792794
0.1688734,0.23133619,0.286,0.241047792
0.16535734,0.2244425,0.232,0.237785734
0.16669603,0.21612278,0.174,0.217095361
0.16730212,0.18994343,0.222,0.190825981
0.17927213,0.17768154,0.166,0.169910102
0.17774004,0.16414118,0.166,0.162139465
0.17075905,0.17243242,0.168,0.171364619
0.17156105,0.17961915,0.158,0.19317192
0.16569138,0.1967578,0.224,0.212989427
0.16719422,0.20051652,0.284,0.215077086
0.17123106,0.2026139,0.148,0.197180099
0.15867163,0.18871944,0.17,0.173829362
0.1635582,0.1753616,0.172,0.163717696
0.16668253,0.17014349,0.166,0.17530706
0.15684447,0.20850672,0.182,0.20185524
0.16128583,0.21849188,0.26,0.225900299
0.15721771,0.21149339,0.218,0.230361068
0.15984833,0.19176735,0.24,0.210295014
0.15477975,0.18471996,0.152,0.176230882
0.18572746,0.1367168,0.132,0.145846407
0.1818056,0.13334459,0.134,0.131522628
0.17308724,0.14680356,0.158,0.134764128
0.17453977,0.15334056,0.14,0.149095681
0.17603163,0.1596501,0.106,0.164004341
0.15484476,0.16917965,0.262,0.168789952
0.15635927,0.17374921,0.14,0.160946144
0.15835917,0.16492939,0.13,0.151892411
0.16364428,0.16607313,0.158,0.15843875
0.15234047,0.16302712,0.176,0.186504341
0.15092644,0.23783377,0.21,0.224069576
0.15170744,0.23318663,0.306,0.249451484
0.1638085,0.21779795,0.21,0.247253094
0.1550515,0.19334628,0.25,0.219006212
0.15869029,0.16576791,0.16,0.181043792
0.17838286,0.17100373,0.154,0.152761716
0.1755937,0.15130864,0.1,0.143938203
0.16465607,0.14548898,0.224,0.150174215
0.16338499,0.1505354,0.112,0.159537673
0.16464938,0.15573765,0.17,0.162685654
0.16309743,0.14661334,0.194,0.158283357
0.16432244,0.13347185,0.12,0.153317495
0.16944964,0.14712633,0.164,0.15862098
0.17126895,0.14612472,0.19,0.180117428
0.16862409,0.14593592,0.156,0.211437958
0.16640772,0.23388344,0.292,0.234756866
0.16316591,0.21953408,0.238,0.231779414
0.17098805,0.20436198,0.16,0.197577823
0.16930553,0.18336314,0.202,0.146098028
0.16795184,0.15232608,0.092,0.10407203
0.15915479,0.08029216,0.034,0.095705069
0.15556699,0.08536933,0.11,0.125084029
0.15874068,0.11494994,0.288,0.173031554
0.1569112,0.13362971,0.142,0.213996902
0.16399771,0.16570684,0.198,0.23255468
0.17386761,0.24181168,0.308,0.226514078
0.16577044,0.2143443,0.23,0.206537601
0.16808067,0.2140349,0.052,0.192268259
0.16859001,0.18072574,0.298,0.197263707
0.16825944,0.18544354,0.196,0.216920594
0.20572868,0.2257865,0.202,0.234226561
0.19742785,0.22094019,0.276,0.234702725
0.18154939,0.21771957,0.276,0.218690974
0.18582572,0.18964031,0.122,0.202924404
0.17880936,0.17856474,0.166,0.204048543
0.17508136,0.24399523,0.254,0.218137821
0.18161681,0.24946609,0.272,0.223692691
0.18338256,0.25558135,0.176,0.206512834
0.18233407,0.22226664,0.218,0.176245175
0.17964101,0.19594926,0.112,0.156904476
0.17111473,0.17281048,0.068,0.162092117
0.17326382,0.17951037,0.33,0.180867642
0.17071798,0.16512339,0.148,0.190271648
0.17545371,0.17678915,0.14,0.178633805
0.17712569,0.17052169,0.224,0.153753479
0.19061118,0.13504387,0.092,0.135040145
0.18477197,0.13133661,0.14,0.140436951
0.18213658,0.13809249,0.142,0.172170114
0.17838174,0.15429422,0.194,0.210369632
0.17830631,0.15878592,0.308,0.227158219
0.21111445,0.20239183,0.274,0.214514819
0.20555824,0.18011792,0.074,0.194939411
0.20033829,0.1729949,0.16,0.195654405
0.19174834,0.16703014,0.258,0.214824963
0.16499956,0.15988176,0.268,0.223363125
0.20271024,0.16819304,0.212,0.198776514
0.20260349,0.15776306,0.112,0.148671268
0.19359447,0.12062923,0.098,0.101675106
0.19141056,0.14974938,0.084,0.082151212
0.18541345,0.1584664,0.036,0.093912518
0.12326484,0.11897302,0.23,0.123618283
0.13268587,0.1502071,0.14,0.157216703
0.14482959,0.1529205,0.118,0.190005441
0.1465261,0.16568564,0.258,0.219732037
0.15466875,0.15222767,0.25,0.237831993
0.20798366,0.24454112,0.21,0.234340274
0.19049986,0.22976334,0.264,0.208877353
0.18561259,0.19634746,0.13,0.17362558
0.18230316,0.17559414,0.132,0.145116949
0.18630718,0.16636468,0.144,0.132514133
0.15811168,0.13021927,0.156,0.133763495
0.15699692,0.1343664,0.108,0.141070599
0.15874158,0.14579718,0.158,0.147139982
0.16320886,0.165506,0.178,0.14884908
0.1623838,0.16438447,0.14,0.149365869
0.16895153,0.13725956,0.106,0.154791459
0.16745508,0.14896183,0.204,0.165985068
0.16770847,0.16399015,0.186,0.176241251
0.1663112,0.16044557,0.15,0.178073145
0.1689299,0.14870068,0.204,0.169617279
0.16917014,0.15152463,0.12,0.155148954
0.16512418,0.15121873,0.194,0.142262699
0.1636794,0.14874382,0.066,0.136972819
0.15719476,0.1587029,0.156,0.138203824
0.15548253,0.16700162,0.186,0.13848021
0.16387206,0.12252663,0.1,0.132919387
0.16036984,0.116959415,0.136,0.125679055
0.15348725,0.11102187,0.114,0.125361598
0.15639026,0.12129838,0.134,0.135579639
0.15548654,0.1329597,0.126,0.150742017
0.12897278,0.16297224,0.238,0.160595405
0.13714597,0.16770978,0.09,0.15886773
0.1304713,0.16296683,0.164,0.14670005
0.13660532,0.15954849,0.136,0.129638707
0.14198329,0.14630578,0.148,0.115629031
,0.125229463,,0.113369467
,0.128534347,,0.125055609
,0.132758707,,0.140663826
,0.151019245,,0.146101002
,0.151979893,,0.13847985
,0.128725216,,0.128242217
,0.118861146,,0.125827054
,0.121550851,,0.132400619
,0.127073213,,0.143751528
,0.138089895,,0.155942008
,0.176491514,,0.165287754
,0.170233786,,0.16798116
,0.164419129,,0.162731374
,0.151804864,,0.152532897
,0.142419413,,0.143054181
,0.1500981,,0.139929161
,0.149117872,,0.145544575
,0.135692433,,0.155017543
,0.141146436,,0.157958309
,0.139747426,,0.149770257
,0.125922993,,0.139119903
,0.130243942,,0.138267784
,0.136164755,,0.147273667
,0.141709119,,0.152782502
,0.146979719,,0.141781878
,0.114765517,,0.1142173
,0.096116908,,0.085021263
,0.105797715,,0.075263551
,0.116686627,,0.09567145
,0.139815643,,0.134643893
,0.170665056,,0.165425619
,0.176526204,,0.168902312
,0.18644695,,0.14917736
,0.16360113,,0.12658424
,0.161402687,,0.118117116
,0.128133833,,0.125175018
,0.127944276,,0.13664528
,0.133455932,,0.140860577
,0.139053166,,0.134612973
,0.139778167,,0.123439968
,0.112678386,,0.116454002
,0.107002422,,0.119403521
,0.116400301,,0.129572836
,0.12245737,,0.139096597
,0.129463255,,0.14379847
,0.147699013,,0.145555181
,0.149040163,,0.147147559
,0.148455158,,0.147866303
,0.153600216,,0.143426328
,0.147885635,,0.130213482
,0.109514482,,0.111458301
,0.109978534,,0.098535787
,0.115324713,,0.10248085
,0.118156843,,0.121847579
,0.131223604,,0.142099676
,0.146024585,,0.149989028
,0.144608691,,0.145044159
,0.135014892,,0.135736022
,0.140726283,,0.12998173
,0.166440248,,0.13038219
,0.138638645,,0.134112806
,0.144787565,,0.136707993
,0.142392769,,0.137055578
,0.142188385,,0.138103104
,0.141247526,,0.143196089
,0.159474477,,0.151903262
,0.152985886,,0.158835826
,0.157472461,,0.158046587
,0.153166026,,0.149187204
,0.146231622,,0.13753404
,0.11982245,,0.128367473
,0.11278414,,0.122995812
,0.121455804,,0.119090856
,0.136204362,,0.114090643
,0.141716152,,0.109491623
,0.10318134,,0.110312868
,0.108717233,,0.118352133
,0.122223176,,0.128876629
,0.124468535,,0.136913196
,0.135106027,,0.144076293
,0.153162509,,0.15482723
,0.159623429,,0.166393267
,0.162086233,,0.167155296
,0.155828014,,0.148717173
,0.150906831,,0.11857841
,0.103988305,,0.096768548
,0.095239468,,0.098815209
,0.110099532,,0.12401498
,0.132043242,,0.157772519
,0.127309546,,0.181174096
,0.185734257,,0.182375585
,0.178667277,,0.164730974
,0.164485812,,0.142313115
,0.153605565,,0.12606711
,0.13649942,,0.118143905
,0.108798958,,0.118463301
,0.114527114,,0.128239627
,0.125159338,,0.143808961
,0.135885924,,0.153325032
,0.139539063,,0.146378805
,0.092498392,,0.127038066
,0.101142533,,0.112814836
,0.11383085,,0.117865845
,0.120543808,,0.138118232
,0.130104497,,0.154297046
,0.147963449,,0.14973435
,0.136985302,,0.125319966
,0.129916921,,0.098045738
,0.131375536,,0.086528299
,0.131557971,,0.09666536
,0.125257462,,0.116792152
,0.138070047,,0.126194922
,0.145374939,,0.113490152
,0.138300374,,0.088584923
,0.130970359,,0.073594321
,0.092358537,,0.08223927
,0.111723587,,0.110447409
,0.126111582,,0.143563038
,0.132784143,,0.167342802
,0.139595017,,0.173930316
,0.156553164,,0.163417682
,0.146207273,,0.142797731
,0.137220174,,0.124051555
,0.132757574,,0.120573476
,0.137330905,,0.138200564
,0.180006698,,0.166852003
,0.188848838,,0.186611681
,0.191975057,,0.18579099
,0.185691997,,0.170317058
,0.155660301,,0.154800039
,0.151577756,,0.148872389
,0.147561371,,0.153421945
,0.147150561,,0.165074028
,0.149109825,,0.180094049
,0.153283522,,0.194815339
,0.202960819,,0.206214992
,0.188107684,,0.213608441
,0.171041429,,0.216846427
,0.163896501,,0.214224816
,0.153654844,,0.208537325
,0.208328009,,0.211222835
,0.207787558,,0.229676276
,0.19843699,,0.252508755
,0.178838938,,0.257284811
,0.187781513,,0.233105495
,0.198445305,,0.190253657
,0.1707353,,0.148846003
,0.17137073,,0.123580821
,0.181343094,,0.119175642
,0.184232742,,0.132085263
,0.151611224,,0.151064262
,0.171070501,,0.160623895
,0.177764922,,0.150220073
,0.180002481,,0.122343177
,0.175139725,,0.092036722
,0.073193952,,0.076025559
,0.07736142,,0.078821081
,0.092109635,,0.089273038
,0.115428306,,0.092407223
,0.13523744,,0.085640123
,0.072327502,,0.082016599
,0.081396416,,0.095117043
,0.095516473,,0.123007387
,0.11708308,,0.150973309
,0.130029216,,0.167031336
,0.167725876,,0.170026391
,0.156076089,,0.165596791
,0.156301603,,0.159314516
,0.152949855,,0.152735755
,0.151702389,,0.143740586
,0.127158508,,0.131920021
,0.117107987,,0.12355514
,0.118906535,,0.126888394
,0.125229448,,0.139794526
,0.149880126,,0.146611009
,0.103747979,,0.133987436
,0.101739697,,0.109241556
,0.101481453,,0.096116545
,0.110000812,,0.110847559
,0.135629028,,0.146892038
,0.180293128,,0.182974651
,0.195602506,,0.201821131
,0.190287217,,0.202048144
,0.18255271,,0.196418223
,0.165934861,,0.199322488
,0.230853751,,0.214248933
,0.228563547,,0.232026843
,0.216299087,,0.238491125
,0.196617186,,0.223931537
,0.166478455,,0.190955512
,0.148580477,,0.15514262
,0.132361636,,0.132846543
,0.130572468,,0.126052202
,0.139925599,,0.122606543
,0.160211056,,0.113273667
,0.093414567,,0.104675717
,0.082937755,,0.110558513
,0.106899753,,0.13261734
,0.13604489,,0.156418341
,0.15317525,,0.166814024
,0.159512132,,0.16223935
,0.154449388,,0.151698422
,0.150984764,,0.142335504
,0.152323022,,0.134518705
,0.163295537,,0.126631192
,0.117442012,,0.119972166
,0.10410285,,0.118343031
,0.109158486,,0.12392549
,0.121264763,,0.133847178
,0.129824027,,0.141785495
,0.147362515,,0.145025566
,0.144824415,,0.149312563
,0.140485913,,0.162015022
,0.140887097,,0.179989643
,0.140256748,,0.191011136
,0.171609536,,0.188745454
,0.174430907,,0.178759676
,0.157124057,,0.168342023
,0.148976818,,0.158928063
,0.153638944,,0.150838629
,0.150360137,,0.147866973
,0.141297445,,0.153196699
,0.139797002,,0.163219083
,0.139488116,,0.167438564
,0.142060414,,0.156645355
,0.120426849,,0.133952966
,0.106241465,,0.115823526
,0.110487968,,0.117601192
,0.125521883,,0.138324315
,0.151084021,,0.162020428
,0.171550274,,0.172223439
,0.164065033,,0.163752194
,0.153412044,,0.143560356
,0.156383544,,0.123965003
,0.153028131,,0.11415796
,0.11132396,,0.114856865
,0.121690981,,0.120278358
,0.126439109,,0.12528921
,0.137265623,,0.128790744
,0.146014333,,0.130236164
,0.123471104,,0.127007673
,0.144157127,,0.11829676
,0.149322763,,0.109509088
,0.150450647,,0.108944498
,0.164814264,,0.119651727
,0.151638433,,0.541877136
,0.148598462,,0.547437508
,0.158385709,,0.547292867
,0.146803692,,0.53865795
,0.142450616,,0.52567318
