Without Butterworth,With Butterworth,Actual Value,Filtered Value
0.1308079,0.11409116,0.11,0.118358448
0.10841406,0.11906517,0.19,0.142240988
0.12771025,0.16008748,0.164,0.161082565
0.115826905,0.16623382,0.13,0.168462485
0.14666216,0.15712585,0.172,0.166019
0.13660896,0.1488841,0.202,0.158430252
0.14603409,0.14335811,0.124,0.151817819
0.17216472,0.15084188,0.104,0.150831925
0.17246832,0.14849243,0.2,0.153486523
0.16465662,0.15098059,0.19,0.154079365
0.20757991,0.14775579,0.108,0.152113585
0.15963916,0.14915697,0.122,0.151584658
0.13838011,0.15623006,0.186,0.151925506
0.13676932,0.1635337,0.182,0.147681307
0.15414162,0.16581342,0.088,0.13711349
0.14546365,0.16517705,0.126,0.124437052
0.13102323,0.16557507,0.14,0.114492188
0.13137959,0.110583395,0.108,0.110696496
0.13084938,0.1077271,0.104,0.116063783
0.15806127,0.12102506,0.1,0.130640428
0.11118929,0.131885,0.218,0.149134506
0.15625536,0.141776,0.124,0.164452144
0.1209063,0.17713791,0.144,0.171841459
0.13236384,0.17762703,0.236,0.169295864
0.14474304,0.1677498,0.128,0.158505914
0.12003374,0.16575025,0.128,0.145281486
0.13186237,0.1563604,0.136,0.134938578
0.16084585,0.12814713,0.162,0.128696726
0.16242577,0.13284248,0.112,0.126412323
0.11896807,0.13464902,0.098,0.128532949
0.17061855,0.13864452,0.158,0.133271976
0.15362516,0.1431039,0.15,0.136424015
0.15425737,0.13732488,0.116,0.136539548
0.16823494,0.13630323,0.156,0.137836872
0.15413621,0.13537323,0.136,0.146623965
0.1562227,0.13441902,0.142,0.165061112
0.146297,0.13366252,0.212,0.188026493
0.15501042,0.20695621,0.228,0.206334169
0.13696052,0.20666628,0.14,0.213145884
0.14340279,0.1932665,0.298,0.208631131
0.14120652,0.17103186,0.19,0.20268741
0.1255004,0.1533397,0.164,0.212164151
0.14475285,0.24905778,0.25,0.247957674
0.20118809,0.27678573,0.33,0.302467803
0.19543065,0.27287462,0.324,0.351469806
0.17396553,0.24298367,0.366,0.367631884
0.1836353,0.2183969,0.384,0.336652098
0.2651422,0.2746694,0.306,0.26999155
0.16057199,0.21122442,0.116,0.202071984
0.13860245,0.1813244,0.148,0.165629405
0.2034956,0.18103078,0.194,0.166408963
0.22710367,0.20566349,0.23,0.184138342
0.14238594,0.18825792,0.136,0.194190214
0.16268869,0.19425358,0.21,0.18451784
0.19372822,0.19932356,0.208,0.159681568
0.23648463,0.19796593,0.09,0.136661848
0.21809489,0.2010359,0.088,0.131255603
0.23950185,0.14680949,0.152,0.141821295
0.17573343,0.16590963,0.212,0.150698245
0.15309483,0.17288604,0.156,0.145464653
0.15749829,0.17274924,0.08,0.133222076
0.1281262,0.16372888,0.126,0.129829985
0.1475343,0.14130758,0.138,0.140180344
0.1725045,0.15989406,0.182,0.154240963
0.17302854,0.16518436,0.168,0.159896506
0.13187723,0.15529105,0.142,0.154615178
0.118891165,0.14218168,0.118,0.144254009
0.15596461,0.13880965,0.168,0.135024107
0.14970894,0.1398188,0.134,0.12982201
0.14869401,0.1397152,0.086,0.129012166
0.1381375,0.14087512,0.154,0.130485233
0.14332987,0.14229342,0.17,0.131299184
0.108182594,0.13257326,0.086,0.131715601
0.13251323,0.13206172,0.12,0.134405648
0.13877793,0.13409209,0.19,0.139482112
0.15797429,0.13821672,0.118,0.144364408
0.16191941,0.14428602,0.146,0.146942241
0.15075427,0.15023664,0.114,0.145252307
0.123251945,0.15076289,0.226,0.137565869
0.12760887,0.15016592,0.058,0.126117826
0.13184206,0.14772728,0.1,0.1165738
0.13208644,0.14805849,0.164,0.112012967
0.14683509,0.109445184,0.09,0.111961434
0.1304198,0.10752451,0.126,0.116856131
0.046853527,0.11555538,0.094,0.128028858
0.15135431,0.11951477,0.198,0.143252625
0.17724352,0.13333423,0.078,0.155338028
0.10637948,0.16184771,0.236,0.155861128
0.14788175,0.15853061,0.11,0.141466689
0.14253147,0.15370455,0.11,0.117828291
0.11198776,0.15164217,0.12,0.096948503
0.14016189,0.1524512,0.066,0.090033171
0.1149305,0.09827405,0.088,0.101383875
0.16453972,0.117440574,0.166,0.126893798
0.15599388,0.14131762,0.142,0.157937541
0.15319702,0.14820264,0.166,0.185998737
0.16304678,0.14761019,0.224,0.203951422
0.17014624,0.20628704,0.222,0.207384704
0.15804929,0.19154505,0.184,0.197099724
0.13118939,0.1755203,0.14,0.177532696
0.17139791,0.1620911,0.21,0.152616164
0.15586247,0.15243126,0.116,0.126375764
0.115674205,0.105490245,0.086,0.105185945
0.123990536,0.09048917,0.066,0.093895481
0.1398207,0.09619814,0.144,0.091617078
0.15167128,0.11625548,0.114,0.096324739
0.16429602,0.13733992,0.05,0.109968538
0.11925631,0.13899258,0.126,0.132475614
0.15347365,0.1631685,0.194,0.15425903
0.159737,0.18382214,0.166,0.162616779
0.15584803,0.18080504,0.16,0.155010429
0.16703556,0.17188843,0.11,0.141161037
0.1277368,0.13517542,0.136,0.132548558
0.07565103,0.13105625,0.154,0.133106717
0.14913122,0.12708887,0.116,0.139148276
0.14365178,0.1282348,0.148,0.144452992
0.105861485,0.1274028,0.174,0.14562918
0.18508285,0.14377628,0.14,0.145887227
0.12786557,0.14343725,0.13,0.152738896
0.14408068,0.14394957,0.144,0.168707287
0.14214511,0.14501992,0.24,0.185597309
0.14550698,0.14935172,0.17,0.190754672
0.17044279,0.17516394,0.176,0.177526488
0.12130582,0.15842642,0.148,0.148711642
0.106465004,0.14723673,0.142,0.113629385
0.09388738,0.14465885,0.034,0.083251142
0.1060886,0.14845076,0.084,0.064155113
0.12165811,0.053827684,0.058,0.05496092
0.111656584,0.06057693,0.048,0.049694802
0.115116104,0.064342044,0.052,0.044734703
0.08612053,0.08968467,0.048,0.042583207
0.09314337,0.10925338,0.04,0.04975378
0.070404105,0.06999124,0.06,0.069943199
0.09220755,0.08950339,0.08,0.097572613
0.09204806,0.10744712,0.152,0.119443678
0.093416214,0.112680435,0.158,0.125821751
0.11641307,0.11599412,0.06,0.119639947
0.10811616,0.11614738,0.136,0.11283509
0.123017095,0.11862857,0.116,0.115465779
0.09906758,0.12777883,0.132,0.129784882
0.15314844,0.1383704,0.116,0.150350206
0.14531,0.14362122,0.208,0.166875198
0.1725515,0.17600599,0.18,0.170597755
0.15251343,0.16941944,0.12,0.160500568
0.13480976,0.15469724,0.164,0.14290041
0.111827224,0.14998755,0.15,0.127088831
0.11458742,0.1443857,0.088,0.121983283
0.103024416,0.12906353,0.116,0.131784274
0.14211296,0.14605755,0.204,0.151944004
0.13935772,0.16128825,0.118,0.171422451
0.15022938,0.16074242,0.222,0.179471919
0.17203899,0.16109668,0.152,0.17080964
0.13584335,0.14885621,0.15,0.147724929
0.16458109,0.12560421,0.13,0.119770432
0.16508633,0.11430369,0.108,0.10080454
0.13834041,0.11899124,0.07,0.102465569
0.1378156,0.12659639,0.118,0.125605207
0.1106768,0.15835653,0.182,0.157688036
0.12009306,0.18926595,0.184,0.182459217
0.09626184,0.20109485,0.246,0.194023297
0.12804931,0.19119687,0.11,0.19903845
0.13667145,0.17759418,0.204,0.203355404
0.17776315,0.20356786,0.248,0.200968859
0.16392647,0.20051618,0.182,0.181612163
0.14339764,0.18730646,0.15,0.146580713
0.18104844,0.17326598,0.084,0.111671349
0.20384264,0.15925413,0.114,0.095438438
0.18418147,0.096534535,0.088,0.106487998
0.12357746,0.122456625,0.146,0.138438795
0.13625269,0.14521733,0.15,0.172542385
0.16644455,0.1599627,0.212,0.187232799
0.20541225,0.16506995,0.222,0.17271857
0.17352587,0.13935749,0.1,0.140128731
0.19726995,0.111906156,0.078,0.112776352
0.2926828,0.10737165,0.118,0.105514209
0.15808368,0.11393931,0.124,0.114427787
0.06299488,0.12305288,0.146,0.126197438
0.10609547,0.13190766,0.134,0.132981978
0.104307175,0.13368781,0.082,0.136860612
0.12653045,0.13807712,0.236,0.144406234
0.12414773,0.14176337,0.082,0.160273217
0.155417,0.14770043,0.182,0.182149995
0.15878728,0.20787877,0.226,0.198829852
0.11707191,0.20652,0.21,0.197855355
0.10987576,0.19689547,0.186,0.17853252
0.09106499,0.17645235,0.136,0.154692143
0.120369464,0.15723352,0.108,0.142640434
0.1551871,0.1533765,0.188,0.147830489
0.14751853,0.16274218,0.158,0.163852818
0.13455312,0.16397804,0.178,0.181142235
0.1113591,0.16316485,0.192,0.193732398
0.17126209,0.1584571,0.216,0.200008249
0.16013195,0.19819476,0.172,0.200782771
0.21205972,0.19120838,0.21,0.197286393
0.18404266,0.18294592,0.21,0.191015211
0.13299026,0.17254908,0.166,0.185347421
0.14138138,0.16433099,0.192,0.184596782
0.17062819,0.1923639,0.16,0.189237993
0.16365801,0.19686003,0.226,0.193522254
0.14070772,0.19558638,0.19,0.190256313
0.14131716,0.18762353,0.192,0.17753376
0.13630751,0.17853825,0.08,0.158835939
0.1337034,0.14190419,0.256,0.138282066
0.1943798,0.13278571,0.03,0.119030743
0.13883191,0.13358535,0.108,0.104261653
0.15440896,0.14299715,0.176,0.097499387
0.13762125,0.14891969,0.03,0.103483884
0.21734658,0.12384393,0.148,0.125567521
0.10387123,0.14490461,0.118,0.157523685
0.18570091,0.1590429,0.21,0.181736922
0.20625196,0.16142014,0.248,0.182199714
0.15557113,0.15291756,0.08,0.159642819
0.20295632,0.13632008,0.15,0.131164467
0.14785841,0.11981284,0.134,0.117147667
0.14958847,0.12281965,0.14,0.130458041
0.12920143,0.13121794,0.1,0.169913621
0.11817086,0.1386658,0.218,0.215588206
0.17939359,0.2433714,0.326,0.237042386
0.15578654,0.24106635,0.198,0.217703762
0.11535519,0.2117388,0.168,0.171339571
0.12164041,0.18730722,0.076,0.129932624
0.15142433,0.1702584,0.15,0.116521712
0.21121283,0.12030383,0.108,0.130657323
0.20619395,0.13959,0.186,0.154855996
0.17805146,0.15613905,0.15,0.170798682
0.18598342,0.15449075,0.224,0.172322937
0.13695633,0.15630202,0.122,0.167864562
0.14051034,0.16864389,0.164,0.170697316
0.1453743,0.16537961,0.18,0.18495829
0.21134236,0.169915,0.224,0.201146191
0.18866548,0.16927375,0.174,0.205460573
0.096524954,0.16560744,0.294,0.193803717
0.15429588,0.1794377,0.068,0.177034298
0.1711853,0.15884963,0.196,0.171013275
0.14509317,0.15079288,0.192,0.181427713
0.16055962,0.15322958,0.196,0.199914886
0.1762635,0.14776127,0.204,0.212313445
0.13793539,0.21182574,0.218,0.20876796
0.1211578,0.2029559,0.24,0.191050356
0.15229604,0.18518393,0.108,0.173529695
0.19209205,0.17866749,0.19,0.17295766
0.20428643,0.17444049,0.178,0.193633991
0.25442702,0.21644083,0.22,0.222792794
0.22845241,0.23663145,0.286,0.241047792
0.25389338,0.22822292,0.232,0.237785734
0.1738112,0.20341931,0.174,0.217095361
0.18947348,0.18630627,0.222,0.190825981
0.16036944,0.16877954,0.166,0.169910102
0.18162678,0.15438539,0.166,0.162139465
0.17648256,0.154371,0.168,0.171364619
0.21608101,0.15710646,0.158,0.19317192
0.21155453,0.17298724,0.224,0.212989427
0.1651381,0.21875077,0.284,0.215077086
0.15823908,0.20154938,0.148,0.197180099
0.18624382,0.17990795,0.17,0.173829362
0.23378567,0.17052591,0.172,0.163717696
0.22951864,0.1673411,0.166,0.17530706
0.18932629,0.20212118,0.182,0.20185524
0.17154792,0.22044183,0.26,0.225900299
0.15385737,0.22398268,0.218,0.230361068
0.15947066,0.21273011,0.24,0.210295014
0.16547039,0.187817,0.152,0.176230882
0.17708157,0.14211853,0.132,0.145846407
0.19640245,0.13555515,0.134,0.131522628
0.20837955,0.14291689,0.158,0.134764128
0.1876591,0.15480964,0.14,0.149095681
0.1913571,0.16752361,0.106,0.164004341
0.16134134,0.17459927,0.262,0.168789952
0.18434541,0.16880149,0.14,0.160946144
0.12363892,0.16470249,0.13,0.151892411
0.15594216,0.1618486,0.158,0.15843875
0.14697096,0.17212178,0.176,0.186504341
0.21377997,0.22330791,0.21,0.224069576
0.17187287,0.24273303,0.306,0.249451484
0.14926963,0.23835324,0.21,0.247253094
0.107529774,0.21241252,0.25,0.219006212
0.2193563,0.18646242,0.16,0.181043792
0.07786554,0.14625092,0.154,0.152761716
0.16806856,0.14249381,0.1,0.143938203
0.17348762,0.15360843,0.224,0.150174215
0.08725997,0.16138642,0.112,0.159537673
0.118302345,0.1726014,0.17,0.162685654
0.16881734,0.1620999,0.194,0.158283357
0.18416244,0.15167256,0.12,0.153317495
0.21398859,0.15032096,0.164,0.15862098
0.20403433,0.15338357,0.19,0.180117428
0.22259557,0.15395392,0.156,0.211437958
0.15046224,0.2370037,0.292,0.234756866
0.17795974,0.24247879,0.238,0.231779414
0.15808327,0.2170788,0.16,0.197577823
0.12282884,0.1931239,0.202,0.146098028
0.13979417,0.15759197,0.092,0.10407203
0.18881656,0.09231337,0.034,0.095705069
0.19632396,0.11247884,0.11,0.125084029
0.1259718,0.14355174,0.288,0.173031554
0.14656965,0.15478548,0.142,0.213996902
0.17258583,0.16296065,0.198,0.23255468
0.25599724,0.22467527,0.308,0.226514078
0.22759771,0.20232503,0.23,0.206537601
0.340968,0.18948963,0.052,0.192268259
0.3082638,0.17049563,0.298,0.197263707
0.17660472,0.16166417,0.196,0.216920594
0.13259825,0.23525278,0.202,0.234226561
0.15689738,0.23265211,0.276,0.234702725
0.16055244,0.2163544,0.276,0.218690974
0.15286848,0.18877289,0.122,0.202924404
0.15780376,0.16867682,0.166,0.204048543
0.1276441,0.2237225,0.254,0.218137821
0.24163881,0.24450925,0.272,0.223692691
0.27974942,0.24204925,0.176,0.206512834
0.29583934,0.22373763,0.218,0.176245175
0.19420032,0.20421283,0.112,0.156904476
0.17785701,0.16250657,0.068,0.162092117
0.17912015,0.18611343,0.33,0.180867642
0.22304589,0.20459673,0.148,0.190271648
0.22626284,0.20949431,0.14,0.178633805
0.23813114,0.20418324,0.224,0.153753479
0.17274006,0.12896276,0.092,0.135040145
0.22368546,0.12956567,0.14,0.140436951
0.16958965,0.14251009,0.142,0.172170114
0.17224947,0.16022754,0.194,0.210369632
0.20379187,0.16322225,0.308,0.227158219
0.15585941,0.21306738,0.274,0.214514819
0.15995868,0.17428769,0.074,0.194939411
0.10919292,0.14498794,0.16,0.195654405
0.23820654,0.1334109,0.258,0.214824963
0.2354216,0.13782197,0.268,0.223363125
0.18705557,0.19606517,0.212,0.198776514
0.16931266,0.15910737,0.112,0.148671268
0.18694238,0.12917052,0.098,0.101675106
0.26125133,0.12851208,0.084,0.082151212
0.23220098,0.15316954,0.036,0.093912518
0.31625715,0.11667099,0.23,0.123618283
0.29610834,0.15870427,0.14,0.157216703
0.32467222,0.17577808,0.118,0.190005441
0.28186232,0.18370497,0.258,0.219732037
0.19079164,0.18578464,0.25,0.237831993
0.17923437,0.23652615,0.21,0.234340274
0.1640575,0.216148,0.264,0.208877353
0.14345938,0.18680826,0.13,0.17362558
0.1736504,0.1675053,0.132,0.145116949
0.17716242,0.15094297,0.144,0.132514133
0.120928235,0.13605839,0.156,0.133763495
0.14038865,0.13443166,0.108,0.141070599
0.075460136,0.14998446,0.158,0.147139982
0.113990314,0.159976,0.178,0.14884908
0.12688676,0.17092074,0.14,0.149365869
0.19644172,0.1515114,0.106,0.154791459
0.17795154,0.164934,0.204,0.165985068
0.1794369,0.16402118,0.186,0.176241251
0.16290414,0.16338581,0.15,0.178073145
0.14869304,0.15531945,0.204,0.169617279
0.1450708,0.15941964,0.12,0.155148954
0.13402079,0.14564314,0.194,0.142262699
0.13308936,0.13625234,0.066,0.136972819
0.14036267,0.14014627,0.156,0.138203824
0.14365932,0.14379455,0.186,0.13848021
0.13424999,0.12649937,0.1,0.132919387
0.119421855,0.11643632,0.136,0.125679055
0.16525303,0.11473431,0.114,0.125361598
0.13950294,0.12450955,0.134,0.135579639
0.15900421,0.1430632,0.126,0.150742017
0.1350368,0.1570689,0.238,0.160595405
0.16782518,0.15875216,0.09,0.15886773
0.13890865,0.15702637,0.164,0.14670005
0.14806104,0.14983334,0.136,0.129638707
0.12753046,0.1433413,0.148,0.115629031
,0.113162905,,0.113369467
,0.117677644,,0.125055609
,0.124797188,,0.140663826
,0.134418592,,0.146101002
,0.138510168,,0.13847985
,0.124547049,,0.128242217
,0.122571573,,0.125827054
,0.129086494,,0.132400619
,0.142536372,,0.143751528
,0.144084096,,0.155942008
,0.164639875,,0.165287754
,0.165059298,,0.16798116
,0.162576318,,0.162731374
,0.153795734,,0.152532897
,0.147352889,,0.143054181
,0.142152488,,0.139929161
,0.140403986,,0.145544575
,0.144394249,,0.155017543
,0.143588841,,0.157958309
,0.14796859,,0.149770257
,0.131595045,,0.139119903
,0.12387535,,0.138267784
,0.130445972,,0.147273667
,0.142671958,,0.152782502
,0.151546285,,0.141781878
,0.121736534,,0.1142173
,0.09458603,,0.085021263
,0.094299689,,0.075263551
,0.113726504,,0.09567145
,0.135333821,,0.134643893
,0.161780909,,0.165425619
,0.172038212,,0.168902312
,0.164339468,,0.14917736
,0.15343377,,0.12658424
,0.14584364,,0.118117116
,0.127555341,,0.125175018
,0.139392987,,0.13664528
,0.141459033,,0.140860577
,0.138715833,,0.134612973
,0.131910458,,0.123439968
,0.114884712,,0.116454002
,0.119432442,,0.119403521
,0.125981107,,0.129572836
,0.134806007,,0.139096597
,0.140363082,,0.14379847
,0.146099746,,0.145555181
,0.147923872,,0.147147559
,0.153406665,,0.147866303
,0.15032272,,0.143426328
,0.149789974,,0.130213482
,0.109874345,,0.111458301
,0.09272255,,0.098535787
,0.087744035,,0.10248085
,0.101176791,,0.121847579
,0.118721023,,0.142099676
,0.148936018,,0.149989028
,0.14004986,,0.145044159
,0.130736977,,0.135736022
,0.129843935,,0.12998173
,0.134927437,,0.13038219
,0.135972604,,0.134112806
,0.146865323,,0.136707993
,0.147854537,,0.137055578
,0.144666016,,0.138103104
,0.143248603,,0.143196089
,0.148856312,,0.151903262
,0.157986432,,0.158835826
,0.16072841,,0.158046587
,0.158831626,,0.149187204
,0.156410277,,0.13753404
,0.126514316,,0.128367473
,0.126380339,,0.122995812
,0.131834954,,0.119090856
,0.140730485,,0.114090643
,0.148511797,,0.109491623
,0.108582452,,0.110312868
,0.115641318,,0.118352133
,0.1256008,,0.128876629
,0.136562973,,0.136913196
,0.142299354,,0.144076293
,0.153604135,,0.15482723
,0.164755374,,0.166393267
,0.164046511,,0.167155296
,0.159563243,,0.148717173
,0.148746759,,0.11857841
,0.096079841,,0.096768548
,0.091095187,,0.098815209
,0.102878511,,0.12401498
,0.119227067,,0.157772519
,0.132476926,,0.181174096
,0.181391612,,0.182375585
,0.172189549,,0.164730974
,0.156613171,,0.142313115
,0.145221516,,0.12606711
,0.145023257,,0.118143905
,0.117044136,,0.118463301
,0.119968042,,0.128239627
,0.12867482,,0.143808961
,0.129606694,,0.153325032
,0.138741761,,0.146378805
,0.125992358,,0.127038066
,0.10301026,,0.112814836
,0.09901838,,0.117865845
,0.111422181,,0.138118232
,0.123449117,,0.154297046
,0.151398823,,0.14973435
,0.136609152,,0.125319966
,0.123410262,,0.098045738
,0.121136777,,0.086528299
,0.130009547,,0.09666536
,0.12108168,,0.116792152
,0.14090839,,0.126194922
,0.145227924,,0.113490152
,0.142775223,,0.088584923
,0.138760775,,0.073594321
,0.082689375,,0.08223927
,0.109792404,,0.110447409
,0.123589553,,0.143563038
,0.139641166,,0.167342802
,0.13437511,,0.173930316
,0.169453382,,0.163417682
,0.149605691,,0.142797731
,0.13646929,,0.124051555
,0.129041076,,0.120573476
,0.128304258,,0.138200564
,0.1729507,,0.166852003
,0.194015086,,0.186611681
,0.201408446,,0.18579099
,0.186885625,,0.170317058
,0.166445255,,0.154800039
,0.144881204,,0.148872389
,0.145273373,,0.153421945
,0.148892224,,0.165074028
,0.150386661,,0.180094049
,0.148541629,,0.194815339
,0.209669471,,0.206214992
,0.212017059,,0.213608441
,0.201792747,,0.216846427
,0.188273624,,0.214224816
,0.172234088,,0.208537325
,0.21016407,,0.211222835
,0.215924501,,0.229676276
,0.215335831,,0.252508755
,0.20303911,,0.257284811
,0.182665557,,0.233105495
,0.19831644,,0.190253657
,0.161135897,,0.148846003
,0.146884918,,0.123580821
,0.142714903,,0.119175642
,0.156710446,,0.132085263
,0.157888368,,0.151064262
,0.17820175,,0.160623895
,0.192127287,,0.150220073
,0.192091748,,0.122343177
,0.182119399,,0.092036722
,0.076646954,,0.076025559
,0.083362423,,0.078821081
,0.105036288,,0.089273038
,0.124342777,,0.092407223
,0.137503251,,0.085640123
,0.080066353,,0.082016599
,0.089444064,,0.095117043
,0.105782941,,0.123007387
,0.119040459,,0.150973309
,0.129979789,,0.167031336
,0.171454817,,0.170026391
,0.16456525,,0.165596791
,0.158228457,,0.159314516
,0.151087955,,0.152735755
,0.145082697,,0.143740586
,0.130646423,,0.131920021
,0.115775838,,0.12355514
,0.107877038,,0.126888394
,0.118007153,,0.139794526
,0.124622576,,0.146611009
,0.131188229,,0.133987436
,0.10466332,,0.109241556
,0.083324187,,0.096116545
,0.08754003,,0.110847559
,0.107331067,,0.146892038
,0.182083741,,0.182974651
,0.200384617,,0.201821131
,0.19518815,,0.202048144
,0.175028458,,0.196418223
,0.159197465,,0.199322488
,0.211126134,,0.214248933
,0.221747071,,0.232026843
,0.216342866,,0.238491125
,0.200346813,,0.223931537
,0.178942993,,0.190955512
,0.14793478,,0.15514262
,0.122853965,,0.132846543
,0.127986073,,0.126052202
,0.14472653,,0.122606543
,0.155562744,,0.113273667
,0.102624334,,0.104675717
,0.110899761,,0.110558513
,0.131007254,,0.13261734
,0.15226391,,0.156418341
,0.174058348,,0.166814024
,0.156502023,,0.16223935
,0.151015222,,0.151698422
,0.14792493,,0.142335504
,0.140956938,,0.134518705
,0.143693417,,0.126631192
,0.117272533,,0.119972166
,0.121122047,,0.118343031
,0.1251643,,0.12392549
,0.132822752,,0.133847178
,0.142923489,,0.141785495
,0.142629117,,0.145025566
,0.139655486,,0.149312563
,0.134852231,,0.162015022
,0.135656118,,0.179989643
,0.136937886,,0.191011136
,0.185292467,,0.188745454
,0.168973997,,0.178759676
,0.154840708,,0.168342023
,0.149732038,,0.158928063
,0.149808183,,0.150838629
,0.151911646,,0.147866973
,0.153475389,,0.153196699
,0.156498179,,0.163219083
,0.158541054,,0.167438564
,0.160276815,,0.156645355
,0.13509953,,0.133952966
,0.111376785,,0.115823526
,0.100691259,,0.117601192
,0.106481798,,0.138324315
,0.124785557,,0.162020428
,0.173551187,,0.172223439
,0.169606134,,0.163752194
,0.160426155,,0.143560356
,0.152097434,,0.123965003
,0.14623107,,0.11415796
,0.114573039,,0.114856865
,0.122444376,,0.120278358
,0.13108854,,0.12528921
,0.139048725,,0.128790744
,0.143217191,,0.130236164
,0.128641665,,0.127007673
,0.124510914,,0.11829676
,0.124538578,,0.109509088
,0.129429191,,0.108944498
,0.136682555,,0.119651727
,0.1355436,,0.541877136
,0.144009337,,0.547437508
,0.14826262,,0.547292867
,0.144835085,,0.53865795
,0.140712485,,0.52567318
