Without Butterworth,With Butterworth,Actual Value,Filtered Value
0.144025646,0.163633337,0.164,0.161082565
0.132201708,0.179785631,0.13,0.168462485
0.129160763,0.191981422,0.172,0.166019
0.128378676,0.201189855,0.202,0.158430252
0.128177534,0.208142682,0.124,0.151817819
0.132697655,0.147964645,0.104,0.150831925
0.134942464,0.145058633,0.2,0.153486523
0.135521836,0.142866957,0.19,0.154079365
0.135671368,0.141214025,0.108,0.152113585
0.135709961,0.139967406,0.122,0.151584658
0.133845464,0.152605224,0.186,0.151925506
0.136900178,0.153374504,0.182,0.147681307
0.13768793,0.153954371,0.088,0.13711349
0.137891075,0.154391462,0.126,0.124437052
0.137943463,0.154720931,0.14,0.114492188
0.139696374,0.107769028,0.108,0.110696496
0.13961822,0.102707931,0.104,0.116063783
0.139598103,0.098898011,0.1,0.130640428
0.139592925,0.096029958,0.218,0.149134506
0.139591592,0.09387093,0.124,0.164452144
0.133824183,0.175756969,0.144,0.171841459
0.136345288,0.185421219,0.236,0.169295864
0.136992259,0.193682976,0.128,0.158505914
0.137158287,0.200745774,0.128,0.145281486
0.137200893,0.206783606,0.136,0.134938578
0.14039848,0.127837929,0.162,0.128696726
0.141524119,0.122478649,0.112,0.126412323
0.141812188,0.118433683,0.098,0.128532949
0.14188591,0.115380707,0.158,0.133271976
0.141904776,0.113076446,0.15,0.136424015
0.143011603,0.13751784,0.116,0.136539548
0.141223384,0.138343894,0.156,0.137836872
0.140765807,0.13896773,0.136,0.146623965
0.140648721,0.13943885,0.142,0.165061112
0.14061876,0.139794639,0.212,0.188026493
0.163197164,0.20820224,0.228,0.206334169
0.150721206,0.2233872,0.14,0.213145884
0.147531851,0.234815921,0.298,0.208631131
0.146716525,0.24341757,0.19,0.20268741
0.146508094,0.249891465,0.164,0.212164151
0.162855088,0.231241657,0.25,0.247957674
0.16256423,0.245630428,0.33,0.302467803
0.162490338,0.25648283,0.324,0.351469806
0.162471567,0.264668004,0.366,0.367631884
0.162466798,0.270841485,0.384,0.336652098
0.269620987,0.288003176,0.306,0.26999155
0.241051295,0.251285593,0.116,0.202071984
0.233915132,0.22357314,0.148,0.165629405
0.232132655,0.202657274,0.194,0.166408963
0.231687426,0.186871107,0.23,0.184138342
0.217871158,0.20083882,0.136,0.194190214
0.214728854,0.213451677,0.21,0.18451784
0.213914756,0.222977401,0.208,0.159681568
0.213703841,0.230171601,0.09,0.136661848
0.213649198,0.235604944,0.088,0.131255603
0.160370976,0.136484058,0.152,0.141821295
0.179723949,0.140427251,0.212,0.150698245
0.184899194,0.143401127,0.156,0.145464653
0.186283125,0.145643963,0.08,0.133222076
0.186653206,0.147335464,0.126,0.129829985
0.160979201,0.133878388,0.138,0.140180344
0.170388873,0.136928134,0.182,0.154240963
0.172920147,0.139225571,0.168,0.159896506
0.173601079,0.140956279,0.142,0.154615178
0.173784255,0.142260056,0.118,0.144254009
0.152781803,0.134698866,0.168,0.135024107
0.162126388,0.127503762,0.134,0.12982201
0.164636933,0.122085788,0.086,0.129012166
0.165311423,0.118006007,0.154,0.130485233
0.165492634,0.114933898,0.17,0.131299184
0.162457879,0.131225411,0.086,0.131715601
0.160437468,0.131162342,0.12,0.134405648
0.159896233,0.131108422,0.19,0.139482112
0.159751245,0.131062326,0.118,0.144364408
0.159712405,0.131022917,0.146,0.146942241
0.149624589,0.147974364,0.114,0.145252307
0.150586288,0.148856356,0.226,0.137565869
0.150841451,0.149610056,0.058,0.126117826
0.150909153,0.150254124,0.1,0.1165738
0.150927116,0.150804508,0.164,0.112012967
0.150229217,0.110113371,0.09,0.111961434
0.146624925,0.108490616,0.126,0.116856131
0.145681557,0.107104357,0.094,0.128028858
0.145434644,0.105920127,0.198,0.143252625
0.145370019,0.104908483,0.078,0.155338028
0.119560138,0.162537896,0.236,0.155861128
0.130253547,0.16796741,0.11,0.141466689
0.133004958,0.172061877,0.11,0.117828291
0.133712895,0.175149567,0.12,0.096948503
0.133895046,0.177478034,0.066,0.090033171
0.113366874,0.092023931,0.088,0.101383875
0.125419224,0.09352485,0.166,0.126893798
0.128485906,0.094656458,0.142,0.157937541
0.129266213,0.095509626,0.166,0.185998737
0.12946476,0.096152865,0.224,0.203951422
0.164403804,0.213846683,0.222,0.207384704
0.149065333,0.221318853,0.184,0.197099724
0.14511762,0.226961281,0.14,0.177532696
0.144101584,0.231222026,0.21,0.152616164
0.143840084,0.234439425,0.116,0.126375764
0.141304738,0.103906391,0.086,0.105185945
0.147843093,0.086947901,0.066,0.093895481
0.149532503,0.074148683,0.144,0.091617078
0.14996902,0.064488626,0.114,0.096324739
0.15008181,0.057197814,0.05,0.109968538
0.108990103,0.126743583,0.126,0.132475614
0.124326687,0.139411884,0.194,0.15425903
0.128313979,0.148978824,0.166,0.162616779
0.129350618,0.156203657,0.16,0.155010429
0.12962013,0.161659759,0.11,0.141161037
0.130008094,0.12935555,0.136,0.132548558
0.135226875,0.120443995,0.154,0.133106717
0.136588107,0.113716971,0.116,0.139148276
0.136943162,0.108638972,0.148,0.144452992
0.137035772,0.104805767,0.174,0.14562918
0.15003967,0.144697564,0.14,0.145887227
0.143788949,0.14399395,0.13,0.152738896
0.142158274,0.143462538,0.144,0.168707287
0.141732867,0.143061184,0.24,0.185597309
0.141621888,0.142758056,0.17,0.190754672
0.154977357,0.187510155,0.176,0.177526488
0.151059348,0.184735335,0.148,0.148711642
0.150037504,0.182362213,0.142,0.113629385
0.149771,0.180332639,0.034,0.083251142
0.149701494,0.178596879,0.084,0.064155113
0.122382199,0.052942931,0.058,0.05496092
0.132476895,0.044482528,0.048,0.049694802
0.135131847,0.038098543,0.052,0.044734703
0.135830112,0.033281365,0.048,0.042583207
0.136013759,0.029646456,0.04,0.04975378
0.089289132,0.061712475,0.06,0.069943199
0.102296764,0.070741527,0.08,0.097572613
0.105729538,0.077558641,0.152,0.119443678
0.106635463,0.082705697,0.158,0.125821751
0.106874541,0.086591827,0.06,0.119639947
0.093652705,0.110948153,0.136,0.11283509
0.102538289,0.104375653,0.116,0.115465779
0.104884419,0.099405706,0.132,0.129784882
0.105503886,0.095647566,0.116,0.150350206
0.105667448,0.092805762,0.208,0.166875198
0.144511703,0.177057344,0.18,0.170597755
0.127611508,0.184757016,0.12,0.160500568
0.123112781,0.190579457,0.164,0.14290041
0.121915247,0.19498235,0.15,0.127088831
0.121596471,0.198311788,0.088,0.121983283
0.114303988,0.12395847,0.116,0.131784274
0.121326807,0.125450177,0.204,0.151944004
0.123201808,0.126576748,0.118,0.171422451
0.123702408,0.127427561,0.222,0.179471919
0.123836062,0.128070115,0.152,0.17080964
0.141356661,0.155511021,0.15,0.147724929
0.138534951,0.143958157,0.13,0.119770432
0.137786873,0.135233927,0.108,0.10080454
0.137588546,0.128645761,0.07,0.102465569
0.137535967,0.123670659,0.118,0.125605207
0.12630464,0.153883669,0.182,0.157688036
0.128517453,0.175275354,0.184,0.182459217
0.129107069,0.191457431,0.246,0.194023297
0.129264175,0.203698617,0.11,0.19903845
0.129306036,0.212958654,0.204,0.203355404
0.163263481,0.206994062,0.248,0.200968859
0.152491497,0.2097451,0.182,0.181612163
0.149643054,0.211825046,0.15,0.146580713
0.148889839,0.213397607,0.084,0.111671349
0.148690665,0.214586555,0.114,0.095438438
0.138111095,0.092534433,0.088,0.106487998
0.144549267,0.09005178,0.146,0.138438795
0.146268396,0.087929344,0.15,0.172542385
0.146727439,0.086114861,0.212,0.187232799
0.146850014,0.084563648,0.222,0.17271857
0.173812738,0.145913292,0.1,0.140128731
0.160903102,0.123000058,0.078,0.112776352
0.157444538,0.103413756,0.118,0.105514209
0.15651797,0.086671326,0.124,0.114427787
0.156269737,0.072359845,0.146,0.126197438
0.14327304,0.134807816,0.134,0.132981978
0.142538901,0.141311507,0.082,0.136860612
0.142341261,0.146223952,0.236,0.144406234
0.142288053,0.149934477,0.082,0.160273217
0.142273728,0.152737155,0.182,0.182149995
0.154066921,0.202435522,0.226,0.198829852
0.146665442,0.217755556,0.21,0.197855355
0.144704258,0.229325549,0.186,0.17853252
0.144184599,0.238063438,0.136,0.154692143
0.144046905,0.244662465,0.108,0.142640434
0.138480318,0.140105196,0.188,0.147830489
0.146624896,0.138195607,0.158,0.163852818
0.148801191,0.136757268,0.178,0.181142235
0.149382714,0.135673884,0.192,0.193732398
0.149538102,0.134857859,0.216,0.200008249
0.1777252,0.202785096,0.172,0.200782771
0.167569561,0.204880574,0.21,0.197286393
0.164874915,0.206461874,0.21,0.191015211
0.164159932,0.207655162,0.166,0.185347421
0.163970222,0.208555646,0.192,0.184596782
0.177058719,0.18693556,0.16,0.189237993
0.173102189,0.188700149,0.226,0.193522254
0.172054479,0.190031517,0.19,0.190256313
0.17177704,0.191036024,0.192,0.17753376
0.171703572,0.191793916,0.08,0.158835939
0.143983387,0.140894809,0.256,0.138282066
0.160947739,0.127333403,0.03,0.119030743
0.165445613,0.11708256,0.108,0.104261653
0.166638165,0.109334117,0.176,0.097499387
0.166954354,0.103477196,0.03,0.103483884
0.118318341,0.116136783,0.148,0.125567521
0.141248425,0.126952611,0.118,0.157523685
0.147201762,0.136198092,0.21,0.181736922
0.148747426,0.144101225,0.248,0.182199714
0.149148726,0.150856905,0.08,0.159642819
0.134243235,0.132320602,0.15,0.131164467
0.14823688,0.111694712,0.134,0.117147667
0.151846954,0.096123965,0.14,0.130458041
0.152778279,0.084369408,0.1,0.169913621
0.153018542,0.075495744,0.218,0.215588206
0.17141621,0.251852389,0.326,0.237042386
0.159436253,0.279277722,0.198,0.217703762
0.156355366,0.30001854,0.168,0.171339571
0.155563054,0.315704095,0.076,0.129932624
0.155359295,0.327566531,0.15,0.116521712
0.157735176,0.119625968,0.108,0.130657323
0.159753873,0.121965601,0.186,0.154855996
0.160280706,0.123728949,0.15,0.170798682
0.160418196,0.125057959,0.224,0.172322937
0.160454078,0.126059614,0.122,0.167864562
0.149505713,0.164306295,0.164,0.170697316
0.156647257,0.161268516,0.18,0.18495829
0.158501477,0.158675091,0.224,0.201146191
0.158982904,0.156461022,0.174,0.205460573
0.159107901,0.154570817,0.294,0.193803717
0.20879694,0.177451797,0.068,0.177034298
0.186735992,0.165119646,0.196,0.171013275
0.181023927,0.15581909,0.192,0.181427713
0.179544947,0.148804876,0.196,0.199914886
0.179162007,0.143514957,0.204,0.212313445
0.183483089,0.217415487,0.218,0.20876796
0.178266793,0.221258636,0.24,0.191050356
0.176940582,0.224153515,0.108,0.173529695
0.176603402,0.226334103,0.19,0.17295766
0.176517676,0.227976645,0.178,0.193633991
0.178466283,0.219909936,0.22,0.222792794
0.178584323,0.23969548,0.286,0.241047792
0.178614205,0.254593813,0.232,0.237785734
0.178621769,0.265812119,0.174,0.217095361
0.178623684,0.274259401,0.222,0.190825981
0.201266645,0.168148706,0.166,0.169910102
0.196039134,0.151062467,0.166,0.162139465
0.194721119,0.138188805,0.168,0.171364619
0.194388807,0.128489117,0.158,0.19317192
0.194305021,0.121180867,0.224,0.212989427
0.198202208,0.225313485,0.284,0.215077086
0.191676399,0.234593598,0.148,0.197180099
0.190025631,0.241581597,0.17,0.173829362
0.189608053,0.246843615,0.172,0.163717696
0.189502422,0.250805956,0.166,0.17530706
0.181546991,0.19612629,0.182,0.20185524
0.185480362,0.213889243,0.26,0.225900299
0.186475501,0.22904458,0.218,0.230361068
0.18672727,0.241975103,0.24,0.210295014
0.186790967,0.253007416,0.152,0.176230882
0.182690677,0.144081836,0.132,0.145846407
0.190442569,0.119887072,0.134,0.131522628
0.192400552,0.10167855,0.158,0.134764128
0.192895102,0.087975161,0.14,0.149095681
0.193020016,0.07766225,0.106,0.164004341
0.156185182,0.174706546,0.262,0.168789952
0.168989026,0.182760575,0.14,0.160946144
0.172255695,0.188821697,0.13,0.151892411
0.173089127,0.193383042,0.158,0.15843875
0.173301762,0.196815719,0.176,0.186504341
0.174460384,0.219766744,0.21,0.224069576
0.174071188,0.244787386,0.306,0.249451484
0.173972804,0.263608412,0.21,0.247253094
0.173947934,0.277765962,0.25,0.219006212
0.173941647,0.288415553,0.16,0.181043792
0.181516544,0.146301309,0.154,0.152761716
0.18699075,0.116650856,0.1,0.143938203
0.18838349,0.09134612,0.224,0.150174215
0.188737828,0.06975017,0.112,0.159537673
0.188827978,0.05131943,0.17,0.162685654
0.176010865,0.161438278,0.194,0.158283357
0.177534737,0.16050094,0.12,0.153317495
0.177921068,0.159796579,0.164,0.15862098
0.17801901,0.159267289,0.19,0.180117428
0.178043841,0.158869555,0.156,0.211437958
0.169165413,0.240181277,0.292,0.234756866
0.172494553,0.261794951,0.238,0.231779414
0.173336394,0.278047454,0.16,0.197577823
0.17354927,0.2902686,0.202,0.146098028
0.1736031,0.299458349,0.092,0.10407203
0.155406739,0.078028496,0.034,0.095705069
0.171466959,0.058458991,0.11,0.125084029
0.175534834,0.043754168,0.288,0.173031554
0.176565182,0.032704742,0.142,0.213996902
0.176826157,0.024402036,0.198,0.23255468
0.179982004,0.237216832,0.308,0.226514078
0.175402969,0.240719919,0.23,0.206537601
0.174239267,0.243352098,0.052,0.192268259
0.173943528,0.245329887,0.298,0.197263707
0.17386837,0.246815975,0.196,0.216920594
0.188482061,0.237404135,0.202,0.234226561
0.186601909,0.252863326,0.276,0.234702725
0.186131704,0.264530574,0.276,0.218690974
0.186014111,0.273335995,0.122,0.202924404
0.185984703,0.279981559,0.166,0.204048543
0.184655766,0.21459353,0.254,0.218137821
0.189325261,0.222505046,0.272,0.223692691
0.190494024,0.228440766,0.176,0.206512834
0.190786563,0.232894117,0.218,0.176245175
0.190859785,0.236235303,0.112,0.156904476
0.172388004,0.150317383,0.068,0.162092117
0.187467668,0.145373915,0.33,0.180867642
0.191233255,0.141663952,0.148,0.190271648
0.192173571,0.138879706,0.14,0.178633805
0.19240838,0.136790191,0.224,0.153753479
0.19989334,0.129825565,0.092,0.135040145
0.193979964,0.111882211,0.14,0.140436951
0.19252941,0.098426631,0.142,0.172170114
0.192173588,0.088336398,0.194,0.210369632
0.192086305,0.080769811,0.308,0.227158219
0.220133028,0.226985475,0.274,0.214514819
0.198474251,0.226856002,0.074,0.194939411
0.193135469,0.226758961,0.16,0.195654405
0.191819485,0.226686228,0.258,0.214824963
0.191495102,0.226631715,0.268,0.223363125
0.214083296,0.21837259,0.212,0.198776514
0.200781999,0.214642169,0.112,0.148671268
0.197500558,0.211853682,0.098,0.101675106
0.196691023,0.209769291,0.084,0.082151212
0.196491311,0.20821121,0.036,0.093912518
0.13238037,0.116052649,0.23,0.123618283
0.156614454,0.132598836,0.14,0.157216703
0.162707924,0.144964449,0.118,0.190005441
0.164240078,0.154205755,0.258,0.219732037
0.164625327,0.161112144,0.25,0.237831993
0.197154543,0.245866464,0.21,0.234340274
0.183920774,0.251872453,0.264,0.208877353
0.180606721,0.256362095,0.13,0.17362558
0.179776802,0.259718226,0.132,0.145116949
0.179568971,0.262227027,0.144,0.132514133
0.167631682,0.129071599,0.156,0.133763495
0.173557945,0.126496785,0.108,0.141070599
0.175044111,0.124570975,0.158,0.147139982
0.175416805,0.123130581,0.178,0.14884908
0.175510268,0.122053251,0.14,0.149365869
0.160698703,0.150731884,0.106,0.154791459
0.165883046,0.151754387,0.204,0.165985068
0.167181554,0.15251976,0.186,0.176241251
0.167506787,0.153092664,0.15,0.178073145
0.167588247,0.153521499,0.204,0.169617279
0.17861061,0.158113413,0.12,0.155148954
0.172257911,0.149503689,0.194,0.142262699
0.170668397,0.143059999,0.066,0.136972819
0.170270684,0.138237413,0.156,0.138203824
0.170171171,0.134628092,0.186,0.13848021
0.168710096,0.136239949,0.1,0.132919387
0.164421983,0.134328993,0.136,0.125679055
0.163358478,0.132698937,0.114,0.125361598
0.163094715,0.13130849,0.134,0.135579639
0.163029298,0.130122432,0.126,0.150742017
0.12945662,0.163942881,0.238,0.160595405
0.129827072,0.173821899,0.09,0.15886773
0.129866775,0.181214975,0.164,0.14670005
0.12987103,0.186747668,0.136,0.129638707
0.129871486,0.190888122,0.148,0.115629031
,0.106734225,0.058,0.113369467
,0.100079781,0.124,0.125055609
,0.095101414,0.144,0.140663826
,0.091376963,0.206,0.146101002
,0.088590602,0.122,0.13847985
,0.127448752,0.054,0.128242217
,0.119193228,0.192,0.125827054
,0.113014906,0.114,0.132400619
,0.108391133,0.154,0.143751528
,0.104930764,0.136,0.155942008
,0.166258706,0.174,0.165287754
,0.173976692,0.176,0.16798116
,0.179750566,0.164,0.162731374
,0.184070037,0.138,0.152532897
,0.187301461,0.152,0.143054181
,0.136448426,0.166,0.139929161
,0.131514414,0.088,0.145544575
,0.12782907,0.162,0.155017543
,0.125076389,0.2,0.157958309
,0.123020339,0.168,0.149770257
,0.138214047,0.096,0.139119903
,0.129578228,0.118,0.138267784
,0.123124783,0.158,0.147273667
,0.118302201,0.194,0.152782502
,0.114698343,0.092,0.141781878
,0.122139567,0.166,0.1142173
,0.105379593,0.084,0.085021263
,0.091078999,0.032,0.075263551
,0.078876892,0.1,0.09567145
,0.068465338,0.096,0.134643893
,0.171613947,0.258,0.165425619
,0.199349922,0.144,0.168902312
,0.220158233,0.14,0.14917736
,0.235769213,0.118,0.12658424
,0.247481011,0.1,0.118117116
,0.119064079,0.138,0.125175018
,0.119870648,0.142,0.13664528
,0.120557638,0.166,0.140860577
,0.121142777,0.086,0.134612973
,0.121641164,0.172,0.123439968
,0.113472497,0.11,0.116454002
,0.106027223,0.044,0.119403521
,0.100465924,0.214,0.129572836
,0.096311871,0.126,0.139096597
,0.093208972,0.118,0.14379847
,0.145750402,0.164,0.145555181
,0.147207017,0.15,0.147147559
,0.148294006,0.108,0.147866303
,0.149105164,0.196,0.143426328
,0.149710485,0.09,0.130213482
,0.114488731,0.164,0.111458301
,0.102745126,0.074,0.098535787
,0.093974733,0.068,0.10248085
,0.087424802,0.106,0.121847579
,0.082533164,0.228,0.142099676
,0.156088484,0.112,0.149989028
,0.16653284,0.118,0.145044159
,0.174330827,0.174,0.135736022
,0.180152978,0.112,0.12998173
,0.184499925,0.104,0.13038219
,0.133305482,0.176,0.134112806
,0.135485601,0.126,0.136707993
,0.137111479,0.124,0.137055578
,0.138324019,0.16,0.138103104
,0.139228301,0.128,0.143196089
,0.149917193,0.13,0.151903262
,0.154931052,0.19,0.158835826
,0.158671329,0.162,0.158046587
,0.161461529,0.142,0.149187204
,0.163542983,0.118,0.13753404
,0.127035648,0.158,0.128367473
,0.118088,0.098,0.122995812
,0.110462031,0.112,0.119090856
,0.103962514,0.16,0.114090643
,0.098423056,0.088,0.109491623
,0.106418226,0.084,0.110312868
,0.103800006,0.132,0.118352133
,0.101569549,0.126,0.128876629
,0.099669427,0.182,0.136913196
,0.098050717,0.102,0.144076293
,0.151179566,0.146,0.15482723
,0.156479594,0.166,0.166393267
,0.160434149,0.164,0.167155296
,0.163384796,0.218,0.148717173
,0.165586388,0.076,0.11857841
,0.09092759,0.058,0.096768548
,0.070264842,0.138,0.098815209
,0.054824101,0.11,0.12401498
,0.043285632,0.146,0.157772519
,0.03466323,0.184,0.181174096
,0.193085042,0.244,0.182375585
,0.20197503,0.12,0.164730974
,0.208610262,0.108,0.142313115
,0.213562608,0.152,0.12606711
,0.217258896,0.146,0.118143905
,0.114541281,0.104,0.118463301
,0.111852734,0.11,0.128239627
,0.10984634,0.126,0.143808961
,0.108349018,0.18,0.153325032
,0.107231605,0.174,0.146378805
,0.131918284,0.126,0.127038066
,0.121126899,0.072,0.112814836
,0.113073662,0.122,0.117865845
,0.107063812,0.12,0.138118232
,0.102578869,0.192,0.154297046
,0.16155405,0.168,0.14973435
,0.166964203,0.1,0.125319966
,0.170997512,0.104,0.098045738
,0.174004376,0.076,0.086528299
,0.176246015,0.09,0.09666536
,0.114247577,0.084,0.116792152
,0.127344824,0.194,0.126194922
,0.137101152,0.122,0.113490152
,0.14436878,0.066,0.088584923
,0.149782542,0.03,0.073594321
,0.069417944,0.116,0.08223927
,0.065865139,0.106,0.110447409
,0.062842803,0.154,0.143563038
,0.06027173,0.14,0.167342802
,0.058084543,0.23,0.173930316
,0.171341859,0.096,0.163417682
,0.169413694,0.184,0.142797731
,0.167977386,0.15,0.124051555
,0.166907468,0.068,0.120573476
,0.166110475,0.138,0.138200564
,0.163912731,0.146,0.166852003
,0.185808045,0.274,0.186611681
,0.2044531,0.136,0.18579099
,0.220330383,0.182,0.170317058
,0.233850756,0.114,0.154800039
,0.143754615,0.2,0.148872389
,0.134354444,0.11,0.153421945
,0.126354459,0.212,0.165074028
,0.119546098,0.14,0.180094049
,0.113751865,0.192,0.194815339
,0.206689565,0.266,0.206214992
,0.215534589,0.164,0.213608441
,0.222123183,0.164,0.216846427
,0.227030979,0.326,0.214224816
,0.230686761,0.188,0.208537325
,0.203950678,0.172,0.211222835
,0.200536399,0.178,0.229676276
,0.197994825,0.326,0.252508755
,0.196102888,0.252,0.257284811
,0.194694539,0.258,0.233105495
,0.197633522,0.15,0.190253657
,0.167445365,0.13,0.148846003
,0.14175396,0.174,0.123580821
,0.119889482,0.102,0.119175642
,0.101281883,0.088,0.132085263
,0.149290029,0.206,0.151064262
,0.162091797,0.128,0.160623895
,0.171617371,0.17,0.150220073
,0.178705186,0.148,0.122343177
,0.183979105,0.062,0.092036722
,0.068865126,0.056,0.076025559
,0.051628033,0.09,0.078821081
,0.038805552,0.074,0.089273038
,0.02926705,0.14,0.092407223
,0.022171465,0.102,0.085640123
,0.07643112,0.028,0.082016599
,0.068597555,0.068,0.095117043
,0.061933996,0.17,0.123007387
,0.056265692,0.16,0.150973309
,0.051443996,0.152,0.167031336
,0.174420144,0.168,0.170026391
,0.179921614,0.174,0.165596791
,0.184017833,0.152,0.159314516
,0.187067747,0.13,0.152735755
,0.189338615,0.178,0.143740586
,0.134138506,0.132,0.131920021
,0.126982443,0.14,0.12355514
,0.121649304,0.07,0.126888394
,0.117674719,0.138,0.139794526
,0.114712614,0.166,0.146611009
,0.145486721,0.212,0.133987436
,0.144530331,0.05,0.109241556
,0.143716763,0.064,0.096116545
,0.143024691,0.122,0.110847559
,0.142435969,0.148,0.146892038
,0.183549434,0.208,0.182974651
,0.210838048,0.184,0.201821131
,0.231152323,0.244,0.202048144
,0.24627474,0.154,0.196418223
,0.257532217,0.178,0.199322488
,0.207995633,0.256,0.214248933
,0.214449831,0.212,0.232026843
,0.219252779,0.22,0.238491125
,0.222826936,0.268,0.223931537
,0.225486676,0.206,0.190955512
,0.156451771,0.106,0.15514262
,0.130760927,0.142,0.132846543
,0.111632002,0.084,0.126052202
,0.097388961,0.192,0.122606543
,0.086783857,0.138,0.113273667
,0.102090532,0.048,0.104675717
,0.09377289,0.102,0.110558513
,0.087586506,0.12,0.13261734
,0.082985281,0.202,0.156418341
,0.079563043,0.18,0.166814024
,0.167850857,0.136,0.16223935
,0.168622094,0.124,0.151698422
,0.169195771,0.18,0.142335504
,0.169622494,0.118,0.134518705
,0.169939907,0.132,0.126631192
,0.119558779,0.138,0.119972166
,0.114295176,0.08,0.118343031
,0.110377769,0.16,0.12392549
,0.107462261,0.088,0.133847178
,0.105292411,0.174,0.141785495
,0.146366623,0.182,0.145025566
,0.149774581,0.112,0.149312563
,0.152309803,0.12,0.162015022
,0.154195787,0.2,0.179989643
,0.155598793,0.254,0.191011136
,0.194645917,0.166,0.188745454
,0.197351258,0.112,0.178759676
,0.199364823,0.226,0.168342023
,0.200863505,0.152,0.158928063
,0.201978963,0.16,0.150838629
,0.144820632,0.124,0.147866973
,0.140347045,0.17,0.153196699
,0.137021522,0.138,0.163219083
,0.134549434,0.17,0.167438564
,0.132711762,0.194,0.156645355
,0.139497262,0.154,0.133952966
,0.12673957,0.048,0.115823526
,0.117248212,0.134,0.117601192
,0.110186912,0.132,0.138324315
,0.104933506,0.186,0.162020428
,0.180697223,0.176,0.172223439
,0.196627764,0.148,0.163752194
,0.210215864,0.162,0.143560356
,0.221805956,0.112,0.123965003
,0.231691831,0.0924,0.11415796
,0.111085576,0.132,0.114856865
,0.108800861,0.132,0.120278358
,0.107101881,0.13,0.12528921
,0.10583847,0.098,0.128790744
,0.10489896,0.144,0.130236164
,0.130221925,0.124,0.127007673
,0.130211338,0.152,0.11829676
,0.130203465,0.08,0.109509088
,0.130197612,0.094,0.108944498
,0.13019326,0.146,0.119651727
,0.13354652,0.531,0.541877136
,0.143868622,0.544,0.547437508
,0.151536659,0.558,0.547292867
,0.157233056,0.554,0.53865795
,0.16146477,0.511,0.52567318
