FormattedTime,LINEAR_REGRESSION,RANDOM_FOREST,FEEDFORWARD_NEURAL_NETWORK
04:06:05,0.19781148052105813,0.20547039952595297,0.19917554462009635
04:06:10,0.2024256092367782,0.20875851875937101,0.2026193567376123
04:06:15,0.20129982704188346,0.20804424703688626,0.20173712931119525
04:06:20,0.20049132235417558,0.2072575595842736,0.20116802697371491
04:06:25,0.19963232767407024,0.20647879223508708,0.2004205319699209
04:06:30,0.19856203177961887,0.20554568653442942,0.19936598489313956
04:06:35,0.19868487779798358,0.20467940318367797,0.19910758728454386
04:06:40,0.19928191738303713,0.20617450314939317,0.20010802992998386
04:06:45,0.20028315389366305,0.20601565229872648,0.20063971591040522
04:06:50,0.20154977420469675,0.2065829653783503,0.20205526880932698
04:06:55,0.20067989554066232,0.20593412926630664,0.2011881175719821
04:07:00,0.19988833724035376,0.20506815349542593,0.20041686484307977
04:07:05,0.1990377122559702,0.20411557433273997,0.19950635910607725
04:07:10,0.20633453050344439,0.20764918361788332,0.20581402132223803
04:07:15,0.2059087121075742,0.20735299076435373,0.2053693386040782
04:07:20,0.20513268982221547,0.20656226531476427,0.2046177171096904
04:07:25,0.2057668585785307,0.20640014292872413,0.2051134861278575
04:07:30,0.20489341848864642,0.20552658565093404,0.20423926088106134
04:07:35,0.2040615740781333,0.20480734439856638,0.20338347475839214
04:07:40,0.20365747538358472,0.20501967360544715,0.2033183406185351
04:07:45,0.20308913359028463,0.20422066048616033,0.20257041914507623
04:07:50,0.20260015516099836,0.20351263168540293,0.20185710703004675
04:07:55,0.20195559811602742,0.2028545692460492,0.20144267395875423
04:08:00,0.20117709929989658,0.2020832748907439,0.20066712151883842
04:08:05,0.2006554558359868,0.20137522000166364,0.20009037965929077
04:08:10,0.2004895788130472,0.20137428223933532,0.19993420413312116
04:08:15,0.19979684932605454,0.20065157193327596,0.19924443522778304
04:08:20,0.19906959862170298,0.19993420421369726,0.19852133343253597
04:08:25,0.1984930620274529,0.19952064610719036,0.198035078335051
04:08:30,0.19804220949416879,0.19948664004598915,0.19771319477387242
04:08:35,0.19777522940614572,0.19929774455601165,0.19736970594738898
04:08:40,0.19727508836493762,0.19878992459258893,0.19691192412220787
04:08:45,0.19678513985123133,0.1983770231001157,0.19647041146572125
04:08:50,0.1975696736256639,0.19908146377697522,0.1970170899200762
04:08:55,0.19715784982768936,0.19852996541884668,0.19659677893447003
04:09:00,0.19669603289195847,0.1981568299514878,0.19611096225329994
04:09:05,0.19607326657708432,0.1975218652524884,0.19548728436041665
04:09:10,0.19650679676203336,0.19753103374863015,0.19595189879320468
04:09:15,0.19641352983509489,0.19751327836194948,0.19586143024732205
04:09:20,0.19584072582049328,0.1969443741933466,0.1952543685755264
04:09:25,0.19526082736752323,0.19639509836577637,0.19467827888792605
04:09:30,0.19468600205406694,0.19600911006168198,0.19413878005088514
04:09:35,0.19566181244123182,0.19688911016633642,0.19563305235628986
04:09:40,0.19755742551421632,0.19855264584455784,0.19689038764465291
04:09:45,0.19767542061720592,0.19849731180926464,0.19690805545513748
04:09:50,0.1976936195236734,0.1989355808788248,0.1971916938186543
04:09:55,0.19713126617813378,0.19850558597151116,0.1968174777789906
04:10:00,0.1967069407416915,0.19811251157077528,0.19674531440942616
04:10:05,0.19667955512313653,0.1987082682493473,0.19710510681044002
04:10:10,0.19758787031974215,0.1997860088484928,0.19796283568017367
04:10:15,0.19783021835103087,0.19972262572887584,0.19805044442103883
04:10:20,0.19790091786297356,0.19985299145783136,0.19788607724290427
04:10:25,0.1974429191013571,0.19939675074790456,0.19749174440760905
04:10:30,0.19694821873187307,0.1989039707703133,0.19704634790459552
04:10:35,0.19645718943937726,0.1984458608548977,0.19656027230929565
04:10:40,0.19595394116176962,0.19796890706153636,0.1960546192834675
04:10:45,0.1954625132757127,0.19746674133539852,0.19559528775055662
04:10:50,0.19590208748168644,0.1975611443998439,0.1960104342277221
04:10:55,0.19601524422582747,0.19754697845382374,0.19603367941450675
04:11:00,0.19554219630446174,0.1970907507568503,0.1956091637890205
04:11:05,0.19524256356426054,0.1968764506148256,0.19527106276845105
04:11:10,0.19522886402240125,0.1967500482313933,0.19501587199152007
04:11:15,0.19509110320499776,0.19627886640213396,0.19461595096730097
04:11:20,0.19769165795921656,0.19652528877050568,0.1965128516112119
04:11:25,0.19755389147632177,0.19644048853667576,0.1962019193595756
04:11:30,0.19716708893726898,0.19630480058700767,0.1958242202509114
04:11:35,0.1967491943502446,0.19623613849924101,0.19542961497590267
04:11:40,0.19632490979777137,0.19691461575803018,0.19501453496223603
04:11:45,0.1958780548028816,0.19724936061551468,0.19459609350233925
04:11:50,0.19576139250139538,0.19710609347296043,0.194493173463642
04:11:55,0.1963549138368265,0.1975555539302099,0.1950977355369566
04:12:00,0.1959849084299811,0.19731551684133955,0.19477250840803845
04:12:05,0.19647773699403415,0.1987390252625916,0.19555905015993477
04:12:10,0.19787908928878112,0.20239433495035772,0.19761466692362792
04:12:15,0.19765888813961127,0.20220812370862157,0.19733884307366384
04:12:20,0.19729187321589367,0.2017959163979297,0.19697597645718895
04:12:25,0.19687319324584837,0.20138579098543663,0.196562184922165
04:12:30,0.1967524036998477,0.2011790147589816,0.1964276221214593
04:12:35,0.19730099488374347,0.2016760923497873,0.19703322815011445
04:12:40,0.19847968303865737,0.20258546563707908,0.198466770999847
04:12:45,0.19830022365396646,0.2025484055364091,0.19822453465993214
04:12:50,0.19792975462714799,0.2022878711731247,0.1978649347885908
04:12:55,0.19890624631958442,0.20304724919026373,0.19875061165436309
04:13:00,0.19851324180843097,0.20264040628495814,0.1983580939180504
04:13:05,0.1984620382504711,0.20254467425011932,0.19859374360394458
04:13:10,0.1990759092979084,0.20277959242869903,0.19904162473279732
04:13:15,0.2001008928963481,0.2032642905216109,0.20063082171122226
04:13:20,0.1998045457395755,0.20288670293209637,0.2008093621670997
04:13:25,0.20028163236492705,0.2039335318963586,0.2020515346154137
04:13:30,0.20030316781463808,0.20418248016510954,0.2021539789979272
04:13:35,0.20060984336580298,0.20415115478331503,0.20226160171519825
04:13:40,0.20052533966554806,0.20433726946356642,0.2020835253846701
04:13:45,0.2005736907467032,0.20424158295960165,0.20234589638004502
04:13:50,0.2002027715354293,0.20415691270884773,0.20197942947353417
04:13:55,0.20047704654131693,0.20446227712336018,0.20224016286812269
04:14:00,0.20075644704623283,0.20445062057150176,0.20251946365491266
04:14:05,0.2008231186804176,0.20419971717962185,0.2029356621454138
04:14:10,0.20380167523120588,0.20750076944946608,0.20435806125278205
04:14:15,0.20344814361433153,0.20712952506245957,0.20449024575516292
04:14:20,0.20337626579378423,0.20722972681095245,0.20450301467871984
04:14:25,0.20320450040081822,0.20699549382513147,0.20442437892819978
04:14:30,0.20593255546693584,0.20947407457284528,0.20679261759667195
04:14:35,0.20605897672334117,0.20923999735896856,0.20679883751573855
04:14:40,0.2064361065808828,0.209270812843891,0.20699711950370267
04:14:45,0.2063629232571767,0.20934974125995479,0.2068551826472782
04:14:50,0.2061214636661222,0.20905735587550142,0.20652277008952655
04:14:55,0.20597546707352013,0.20894142040703687,0.206414995372076
04:15:00,0.20591113307825945,0.20894062023543064,0.20635666107754988
04:15:05,0.20610264783734597,0.20941182461060315,0.20660810589980882
04:15:10,0.20637696764216001,0.20946844302774723,0.2069609806939246
04:15:15,0.20621837191324727,0.20959830873654445,0.20677174159917613
04:15:20,0.20588826594685194,0.20925581208846192,0.20645000201561922
04:15:25,0.2055659310123394,0.20900370736098067,0.2061330023787525
04:15:30,0.20656030621621885,0.21083580781273717,0.207185937483906
04:15:35,0.2063387905810452,0.21063614721522744,0.2070775139117595
04:15:40,0.206010292065374,0.21034331373086734,0.20677535498424443
04:15:45,0.20599192640683134,0.21029963568892082,0.20669893091388744
04:15:50,0.20566791514185045,0.20997359601383017,0.20647922595560564
04:15:55,0.2060366992028945,0.21011093718624665,0.2062557089394599
04:16:00,0.20615778463195136,0.21025041248217768,0.2064152900100584
04:16:05,0.2058531692850197,0.209953848335841,0.20612666598076207
04:16:10,0.20670159017625844,0.21070685881629067,0.20676662493093162
04:16:15,0.20688786484802363,0.21067136679722773,0.20680248721283231
04:16:20,0.20670633374633116,0.2104262286986559,0.2065531811644371
04:16:25,0.20640794953825614,0.21012085421832583,0.20624166741848807
04:16:30,0.20609923387952836,0.20985844308303797,0.20606439584242528
04:16:35,0.20579932708699414,0.20954584781834457,0.2057892103812801
04:16:40,0.20550453655769566,0.20923536459124414,0.20548439912408673
04:16:45,0.20551570129962313,0.20923941523271095,0.20560592903713476
04:16:50,0.20522053070775662,0.20894117658355874,0.20530561413558718
04:16:55,0.20498036559962804,0.20870448226054558,0.20505334938961617
04:17:00,0.20493728048368004,0.20883359728244827,0.2051024620062049
04:17:05,0.20477098463004467,0.2085349232335117,0.20486981293966058
04:17:10,0.20499958022676584,0.2083228029661453,0.2050198647297338
04:17:15,0.20574414130156626,0.20903647235176992,0.20574616220345202
04:17:20,0.20600188551622886,0.2094376692764509,0.20606473083990373
04:17:25,0.20581322174562358,0.20962795824634806,0.2059872608490994
04:17:30,0.20571548976391696,0.2093348184583351,0.20570455900991075
04:17:35,0.2059785207045689,0.20904861773772945,0.205574513846477
04:17:40,0.20580968780982456,0.20893807608441137,0.20540800431144135
04:17:45,0.20554862637796248,0.20868495120389224,0.2051609541480873
04:17:50,0.2057949831595495,0.20947479193175728,0.2055282605749697
04:17:55,0.20551756697151993,0.2091961806357406,0.20526336890677493
04:18:00,0.2056984738641483,0.20902473795951323,0.20520217269947458
04:18:05,0.2054977901793741,0.20892483360824907,0.20505539168651246
04:18:10,0.20541689481405145,0.20874824706279524,0.20491535033180763
04:18:15,0.20525925339114895,0.20856477916017552,0.20474033270490474
04:18:20,0.20531955525432238,0.2086376883593929,0.20473521788912027
04:18:25,0.20508605284988962,0.20840507464729166,0.20453821790722534
04:18:30,0.2051494476264213,0.20837528785083012,0.2046879973083059
04:18:35,0.20496124442287939,0.20818075322887142,0.2044493256665606
04:18:40,0.20483302814910007,0.20813153555689545,0.20437806637193964
04:18:45,0.2052759899676403,0.208233845928943,0.20468226442513454
04:18:50,0.2050166631128862,0.20796917437215376,0.20445258577573475
04:18:55,0.2050491358393075,0.20790627924415753,0.204417339374924
04:19:00,0.20479722350728063,0.2076848714095245,0.20418236539768347
04:19:05,0.20460727777598883,0.20742587310194832,0.2039732758759889
04:19:10,0.20548779313578044,0.20781293775880796,0.20444345586519727
04:19:15,0.20566018075041453,0.20780640798707165,0.20433645713194115
