FormattedTime,LINEAR_REGRESSION,RANDOM_FOREST,FEEDFORWARD_NEURAL_NETWORK,Raw,L3_WEIGHTED_AVERAGE
04:29:20,0.133943087599719,0.133915332492,0.133155316114425,0.152,0.13368150917019267
04:29:25,0.145526424856481,0.1446895382572,0.142518803477287,0.092,0.14428589188610097
04:29:30,0.154734826033234,0.1522387650069,0.15216214954853,0.2,0.1530857663278414
04:29:35,0.158753201585515,0.1611166251318,0.15434093773365,0.192,0.15811931474040086
04:29:40,0.156981638507637,0.1546571397754,0.155569016933441,0.124,0.15576111405442716
04:29:45,0.135376059928824,0.1350566970367,0.134786680340766,0.088,0.13508165205946215
04:29:50,0.127340685954214,0.1237446955602,0.12722785770893,0.172,0.12611604521777112
04:29:55,0.133705623653088,0.1330236981762,0.13658994436264,0.124,0.13440480737716895
04:30:00,0.146131132214577,0.1370952059524,0.149350821971893,0.116,0.14417682209712648
04:30:05,0.152709513917493,0.1499903724435,0.148421913385391,0.09,0.15043646141322486
04:30:10,0.142066736839381,0.1369455147549,0.138063341379165,0.192,0.13909089828899165
04:30:15,0.139643918604547,0.1374279995992,0.130786150693893,0.122,0.1360693918085521
04:30:20,0.140637232653551,0.1375050598706,0.143452525138854,0.138,0.1405040828688826
04:30:25,0.136816394855974,0.1341803718624,0.14083494246006,0.162,0.13723337363945748
04:30:30,0.138630588155858,0.1358261684024,0.136892169713974,0.088,0.13714512263646836
04:30:35,0.135339911147097,0.1350743384299,0.135531902313232,0.152,0.1353136366349135
04:30:40,0.136465844610534,0.1351518491928,0.137403473258018,0.128,0.13633263751457692
04:30:45,0.143301730083766,0.1373824733976,0.140200048685073,0.154,0.14034885186311757
04:30:50,0.153430863267137,0.1475975013521,0.145561799407005,0.124,0.14897518465505363
04:30:55,0.155790653695226,0.1511394636875,0.146327823400497,0.088,0.1512138672919864
04:31:00,0.149480389934962,0.148606742321,0.144115939736366,0.154,0.14746863514456537
04:31:05,0.15224057754349,0.1513150845018,0.153318017721176,0.202,0.1522817242258186
04:31:10,0.157327429894427,0.1567841404736,0.160687252879142,0.12,0.1582303224436395
04:31:15,0.153775162811052,0.1507765271727,0.14605875313282,0.09,0.1502975072328928
04:31:20,0.150826590197485,0.1483632381551,0.148048669099807,0.138,0.1491170821966634
04:31:25,0.0977559846138375,0.104162743687,0.101289436221122,0.114,0.10101275202823631
04:31:30,0.0803968604719562,0.0761033587446,0.0894158780574798,0.054,0.08188829130779672
04:31:35,0.0823080192888855,0.0763364692493,0.0936676189303398,0.104,0.08400005752468823
04:31:40,0.0967426218616665,0.1022447623097,0.104327157139778,0.118,0.10101026181638142
04:31:45,0.117840142994085,0.1188755992319,0.121713608503341,0.112,0.11943285028549591
04:31:50,0.139463058329033,0.1352092855868,0.139050915837287,0.128,0.1379233794623354
04:31:55,0.147937964478346,0.1442517586622,0.146744951605796,0.178,0.14633312286594657
04:32:00,0.149487702113853,0.1468705779983,0.147396445274353,0.112,0.14794657945511738
04:32:05,0.151322237491572,0.1469790677215,0.149740695953369,0.166,0.14937458338611154
04:32:10,0.14912481634688,0.1465667017175,0.147765204310417,0.192,0.14783943952837483
04:32:15,0.17122484989657,0.1747342376648,0.167656898498535,0.174,0.17123404670217773
04:32:20,0.167613460662362,0.1723970471712,0.164370894432067,0.11,0.16814778060389604
04:32:25,0.162711504325924,0.1676225240802,0.16422700881958,0.23,0.1648250140641489
04:32:30,0.157294544260454,0.1573113816662,0.152458548545837,0.152,0.15573788786862705
04:32:35,0.150473211992072,0.1479160637022,0.146259769797325,0.168,0.14826651913660194
04:32:40,0.160059517667095,0.1612455883705,0.154621496796607,0.104,0.15869501604204533
04:32:45,0.174459787638671,0.1744165619508,0.168252930045127,0.194,0.17243770817440784
04:32:50,0.183937002078959,0.1825755920765,0.189971446990966,0.17,0.1854390070323308
04:32:55,0.193311459662038,0.2000325668826,0.201514601707458,0.252,0.1981866709904559
04:33:00,0.18586932136366,0.1891588621946,0.182769328355789,0.158,0.18595389539286913
04:33:05,0.188488024459227,0.1904287845884,0.183889597654342,0.198,0.1876420462018092
04:33:10,0.191781685972108,0.1983551592613,0.190869346261024,0.136,0.19365843506636177
04:33:15,0.193679483448576,0.2069351336901,0.198602497577667,0.258,0.1996570846791143
04:33:20,0.196883301197056,0.2085217558686,0.201637595891952,0.228,0.20227168787377175
04:33:25,0.186099182067494,0.1943152313322,0.182774320244789,0.206,0.18773647652119818
04:33:30,0.172250376592293,0.1744371279829,0.177095174789428,0.12,0.17454421759368408
04:33:35,0.148327176281823,0.1445092956583,0.1485146433115,0.176,0.14712242234908052
04:33:40,0.140957197500058,0.1367711920635,0.145668268203735,0.108,0.1410976754681368
04:33:45,0.148730718068806,0.1452363474133,0.148418009281158,0.088,0.14747096686475397
04:33:50,0.16309102595149,0.1613606654405,0.156543344259262,0.166,0.16039366101465885
04:33:55,0.164900434495145,0.1709392178688,0.166368216276168,0.192,0.16737826864900512
04:34:00,0.178143675412183,0.180537724664,0.17852409183979,0.154,0.17906157446182788
04:34:05,0.179782310796009,0.1840642970718,0.179992243647575,0.15,0.18127173264071963
04:34:10,0.172420652054849,0.1746589057144,0.178247228264808,0.242,0.1750501559698648
04:34:15,0.162227560073361,0.1712596595641,0.166562333703041,0.13,0.1666293474237945
04:34:20,0.151756049830717,0.1475893963073,0.148581653833389,0.112,0.1493450989566887
04:34:25,0.144614342647877,0.143900189223,0.142071962356567,0.208,0.14355281990356164
04:34:30,0.145662996338105,0.1457308444443,0.138196498155593,0.12,0.14326320301596954
04:34:35,0.153751245798078,0.14826145373,0.142693474888801,0.1,0.14834415915679786
04:34:40,0.159947118884147,0.1556994702168,0.151615932583808,0.202,0.15583632940552528
04:34:45,0.176911619018058,0.1799141142548,0.174413233995437,0.174,0.17709634063421759
04:34:50,0.173482378648082,0.1747401535177,0.172444403171539,0.176,0.17356234352655475
04:34:55,0.160172155392067,0.1659806919142,0.161324992775917,0.174,0.16247271227202853
04:35:00,0.147864847826187,0.150256607103,0.1494762301445,0.056,0.1491813162594836
04:35:05,0.143503986495281,0.1503460449686,0.143498793244361,0.192,0.14577115307709063
04:35:10,0.142646382445975,0.1367036398497,0.141407936811447,0.15,0.14027351808995203
04:35:15,0.168977442028782,0.1696553869904,0.160384073853492,0.122,0.16641273819170474
04:35:20,0.194215570079507,0.1913679293447,0.181594565510749,0.234,0.1891731713180479
04:35:25,0.201410884391761,0.2071811438004,0.213407188653945,0.254,0.20722052916856856
04:35:30,0.193144143660819,0.1935796387461,0.19581289589405,0.348,0.19415506312093803
04:35:35,0.284375950556769,0.2994318833367,0.286085188388824,0.288,0.28992804686063156
04:35:40,0.266298837792575,0.2874378494606,0.259922355413436,0.284,0.2712326123986477
04:35:45,0.244613365404881,0.2451796044617,0.245220482349395,0.178,0.24499894668012984
04:35:50,0.228798153272519,0.232859135386,0.237750083208084,0.344,0.23306130209277479
04:35:55,0.212381206676341,0.2128840789532,0.219461560249328,0.46,0.21485455687254226
04:36:00,0.308297387522641,0.2994318833367,0.321443617343902,0.29,0.3096396680504803
04:36:05,0.221272306078626,0.2400655732279,0.237745597958564,0.182,0.23291264633885572
04:36:10,0.154479610791566,0.1742072609894,0.163956135511398,0.188,0.16412728116282385
04:36:15,0.12768484916084,0.1529244436816,0.153931900858879,0.064,0.14467451890148214
04:36:20,0.145803097584782,0.1629606867364,0.163074433803558,0.108,0.15716458502884528
04:36:25,0.100417186801991,0.1066272520296,0.103447437286376,0.118,0.1034696839755663
04:36:30,0.106013564286056,0.1125882685025,0.114001765847206,0.11,0.11078699438411511
04:36:35,0.115372328099523,0.1148343352063,0.109839119017124,0.124,0.11338907197137346
04:36:40,0.130559705887327,0.13565191699,0.139608636498451,0.122,0.13519092363102114
04:36:45,0.150575034895621,0.1621187951537,0.15347808599472,0.098,0.15532582677135515
04:36:50,0.10706510278033,0.1112799863835,0.114193007349967,0.132,0.11078026113723263
04:36:55,0.105337845354971,0.1105871641728,0.118932791054248,0.09,0.11150273974214187
04:37:00,0.111980353422397,0.1183607569487,0.117652758955955,0.112,0.1159306923969736
04:37:05,0.119416403898012,0.1205149007146,0.115337118506431,0.176,0.11844587669403045
04:37:10,0.123142231188068,0.1178348070503,0.116738878190517,0.126,0.11930613812482267
04:37:15,0.147962099930721,0.1450208886112,0.141870692372322,0.144,0.14500606011135503
04:37:20,0.147880066109093,0.1451238799577,0.145904645323753,0.16,0.14632874685330655
04:37:25,0.154605938832383,0.1484067689137,0.151818364858627,0.176,0.15165642797496917
04:37:30,0.154206459829406,0.1481902613729,0.150428175926208,0.152,0.15099421477134303
04:37:35,0.149438289566301,0.1466427731167,0.147156968712806,0.296,0.14777430023957697
04:37:40,0.246965850947615,0.2433440914445,0.241081044077873,0.178,0.24385513620595517
04:37:45,0.232926879170955,0.2399069652831,0.226827561855316,0.268,0.23323368061415228
04:37:50,0.212133097072274,0.2060394589547,0.212061151862144,0.232,0.21010598714214074
04:37:55,0.185086537637916,0.1877598443458,0.182189047336578,0.208,0.18502099198788735
04:38:00,0.166614629443967,0.1729327214774,0.165944531559944,0.034,0.16847364218490513
04:38:05,0.182380536391163,0.1844163621671,0.184618815779685,0.208,0.18377959995376522
04:38:10,0.201792093248028,0.1998040281875,0.205881685018539,0.31,0.2024752147711613
04:38:15,0.207582017230983,0.200624759078,0.208410397171974,0.186,0.2055688276176487
04:38:20,0.204691325806212,0.200564693536,0.203697800636291,0.142,0.20301224377151456
04:38:25,0.19008976069446,0.1906943851827,0.191153734922409,0.228,0.19063573857319682
04:38:30,0.238008216479378,0.2421715633444,0.236068040132522,0.304,0.23874116638984108
04:38:35,0.20732972963663,0.2058318090713,0.208456754684448,0.294,0.2072067999207823
04:38:40,0.163881342485855,0.1744947271814,0.168606206774711,0.088,0.1689117657000119
04:38:45,0.13914447774275,0.1604475965326,0.146270424127578,0.168,0.1484699364637504
04:38:50,0.139778035595022,0.1595297863819,0.144244566559791,0.312,0.14772391504600044
04:38:55,0.272307208092113,0.2912742020594,0.254250437021255,0.322,0.2726247667355785
04:39:00,0.27111745588303,0.2930373550618,0.250890225172042,0.142,0.271776751760744
04:39:05,0.244639208640261,0.2439201747619,0.228503882884979,0.352,0.2391330260978479
04:39:10,0.218361614321077,0.2129551549449,0.20866535604,0.224,0.2134045054952024
04:39:15,0.204314562590667,0.2006139270739,0.201512947678565,0.13,0.2021736720275959
04:39:20,0.168587352060239,0.1720539449384,0.168509811162948,0.144,0.1697106933527491
04:39:25,0.177496285684327,0.1748086629953,0.181850746273994,0.236,0.17803678336766243
04:39:30,0.198852052812006,0.202222691542,0.20602111518383,0.154,0.20230875496918968
04:39:35,0.216621781515689,0.2044888026949,0.222486272454261,0.248,0.21454649012427948
04:39:40,0.216064468874382,0.2023209832547,0.214710161089897,0.242,0.21109575896409138
04:39:45,0.210198615556681,0.2033672568322,0.209560796618461,0.256,0.2077404345733519
04:39:50,0.167410711947829,0.1745974653731,0.174262300133705,0.178,0.1720154243260334
04:39:55,0.133643193588639,0.1372835510835,0.143684938549995,0.13,0.13813187215598902
04:40:00,0.131504498640797,0.1339037334126,0.137340873479843,0.168,0.13420629933570918
04:40:05,0.152232711136469,0.1616529803148,0.153105497360229,0.31,0.15560792629160516
04:40:10,0.327347112411179,0.2994318833367,0.306474804878234,0.384,0.31134503961417054
04:40:15,0.295110771543855,0.2994318833367,0.281610012054443,0.26,0.2921062436017945
04:40:20,0.227059113897594,0.2421578714508,0.220987915992736,0.24,0.23003810061588748
04:40:25,0.15739923601296,0.1742688236752,0.157981052994728,0.088,0.1631425597619352
04:40:30,0.128162574019281,0.1542467346482,0.139447003602981,0.09,0.14044814402552985
04:40:35,0.0810940372603249,0.0755267430616,0.0849300995469093,0.056,0.0805194044858783
04:40:40,0.107656532139615,0.1058377045519,0.105986885726451,0.124,0.10651643548536144
04:40:45,0.154906613656662,0.1430232906617,0.133492186665534,0.092,0.14400544035420249
04:40:50,0.191229139861397,0.1804700917332,0.159698650240898,0.186,0.1773692697316018
04:40:55,0.197679847111401,0.1925096294592,0.196999102830886,0.186,0.19577494624683317
04:41:00,0.166952121160615,0.1709494363903,0.165889278054237,0.128,0.16790266274610552
04:41:05,0.16564525102674,0.1707017366696,0.161305218935012,0.128,0.16586478652655945
04:41:10,0.169306630618159,0.1731864644272,0.168213620781898,0.202,0.17021091709040964
04:41:15,0.168102129931758,0.172172412573,0.179031938314437,0.184,0.17302307053231603
04:41:20,0.164688423491921,0.1694189169751,0.167020350694656,0.094,0.16699635233553894
04:41:25,0.133554235628796,0.1319996863796,0.132241815328598,0.174,0.13261617204609233
04:41:30,0.122110678293514,0.1197537244251,0.121666654944419,0.12,0.12119791591106713
04:41:35,0.119284367366051,0.1192854285825,0.117975912988185,0.088,0.11885378306540464
04:41:40,0.123781074277745,0.1230048445605,0.12390861660242,0.156,0.12357063454429945
04:41:45,0.134186031076309,0.1335011049866,0.124991789460182,0.19,0.1309352268866012
04:41:50,0.178127163336652,0.1829292002769,0.178266525268554,0.218,0.17973477581810873
04:41:55,0.166248883699999,0.1718928138608,0.170328065752983,0.12,0.16942716380774125
04:42:00,0.151251359611648,0.1517934363521,0.156472876667976,0.162,0.15314497145556386
04:42:05,0.141312430434928,0.1385718217331,0.146593436598777,0.142,0.14215728905113106
04:42:10,0.140933601041609,0.1346429686973,0.14652369916439,0.188,0.1407247906627156
04:42:15,0.13744683421705,0.1356206654992,0.138157293200492,0.134,0.1370861741158739
04:42:20,0.135654904481827,0.1352250038577,0.1352019906044,0.106,0.13536606694856468
04:42:25,0.12980277066979,0.1271092600256,0.130101725459098,0.106,0.1290256517563494
04:42:30,0.1336597941836,0.1334146696817,0.135889753699302,0.042,0.1343142078251467
04:42:35,0.143614357341301,0.1347647116065,0.147845536470413,0.038,0.14213063850342025
04:42:40,0.0567627107480262,0.0755267430616,0.0604898743331432,0.038,0.06408897813335082
04:42:45,0.0720584531232539,0.0755267430616,0.0737443044781684,0.094,0.07374393167909606
04:42:50,0.080480621219112,0.0781908336143,0.0867008715867996,0.102,0.08177416797930713
04:42:55,0.105645698114273,0.1102101072152,0.107727296650409,0.052,0.1078188847009739
04:43:00,0.109251839016226,0.1105287498965,0.107657425105571,0.076,0.10914552536777382
04:43:05,0.116739617581213,0.1156866248089,0.122218444943428,0.078,0.11819365152926298
04:43:10,0.137564192433169,0.1339862022524,0.134406670928001,0.12,0.13536125964460366
04:43:15,0.160762248451479,0.1558716399967,0.156007558107376,0.242,0.15760697186699893
04:43:20,0.177876909502843,0.173429702735,0.172318652272224,0.22,0.17460203442692196
04:43:25,0.167213236171824,0.1593224077376,0.16151088476181,0.142,0.16276931981089687
04:43:30,0.144993865698251,0.1457677781501,0.140845462679862,0.166,0.14388291037598563
04:43:35,0.134608033948655,0.1348614114495,0.133439481258392,0.094,0.1343071752785709
04:43:40,0.134012129207263,0.1331515716972,0.131481483578681,0.094,0.13290142929008075
04:43:45,0.15139505075886,0.1438544844821,0.140922471880912,0.154,0.14550214628547886
04:43:50,0.159383209184367,0.1551116168579,0.150522381067276,0.126,0.15508418825017165
04:43:55,0.111012316653716,0.1133734676039,0.106678411364555,0.146,0.11035961018405188
04:44:00,0.116458415443278,0.1175131341834,0.107686005532741,0.062,0.11392212048960695
04:44:05,0.115564391422666,0.1163456955739,0.10704880952835,0.118,0.11302331392687268
04:44:10,0.125053713970257,0.1223162105686,0.117139667272567,0.204,0.12156341952793193
04:44:15,0.130129050407218,0.1271292246604,0.126054063439369,0.26,0.12781364403196582
04:44:20,0.177845648867624,0.1832878637215,0.17680786550045,0.16,0.17927844083229288
04:44:25,0.171548395690985,0.1743726972734,0.175711244344711,0.088,0.1738331972801231
04:44:30,0.161887822628718,0.1602470185584,0.160975188016891,0.23,0.1610539706526244
04:44:35,0.164965241191959,0.1589681966073,0.160344794392585,0.216,0.16149646462733508
04:44:40,0.162708287416037,0.1540478924856,0.156128302216529,0.226,0.15772929116172046
04:44:45,0.167498830523711,0.1744713108936,0.172806501388549,0.144,0.1715107376026409
04:44:50,0.139203608256081,0.1378842470941,0.143821895122528,0.172,0.1402867035376521
04:44:55,0.124699855281304,0.12379416511,0.130458697676658,0.09,0.12629093895702267
04:45:00,0.13268610770018,0.1342574439666,0.138519763946533,0.158,0.13510726368323628
04:45:05,0.145193469640317,0.1439362143672,0.144097626209259,0.194,0.1444257718739313
04:45:10,0.31714857562196,0.2994318833367,0.303923547267913,0.382,0.30705647031741196
04:45:15,0.358115259154652,0.2994318833367,0.352016031742095,0.356,0.33703798932681317
04:45:20,0.359144326048769,0.2994318833367,0.361754596233367,0.336,0.3405844001854192
04:45:25,0.318389390470197,0.2995191261201,0.337266117334365,0.322,0.31843518588851666
04:45:30,0.24642401075578,0.254044676622,0.268542617559433,0.238,0.2561445150398962
04:45:35,0.196413818636994,0.1971082222093,0.195208489894866,0.17,0.19624490851619675
04:45:40,0.156489994132696,0.153169783595,0.166033133864402,0.148,0.15854596925837475
04:45:45,0.152457362737246,0.1489288318635,0.155325084924697,0.172,0.15225879815113683
04:45:50,0.163363385395876,0.1603522518138,0.166193142533302,0.09,0.16331928279684493
04:45:55,0.191721390341675,0.1906302514687,0.191878035664558,0.102,0.19142073885119198
04:46:00,0.150555209854514,0.148523832643,0.140122354030609,0.18,0.1464813854332777
04:46:05,0.181919820196106,0.1843105603475,0.184455424547195,0.132,0.18352223938222095
04:46:10,0.200544323623556,0.1961420034774,0.205574437975883,0.23,0.20076902988325945
04:46:15,0.195668634492588,0.1955405001205,0.199581667780876,0.106,0.19690832720517987
04:46:20,0.188072941122579,0.1903318673582,0.187527120113372,0.2,0.18862395487587136
04:46:25,0.113840153558637,0.1136671803843,0.10983408242464,0.058,0.11247273334420141
04:46:30,0.104220645031338,0.1085707499132,0.100553527474403,0.082,0.10442767563460803
04:46:35,0.115014088016978,0.1184438222762,0.114932857453823,0.116,0.11609599905719808
04:46:40,0.134990791038779,0.1318812658134,0.133263692259788,0.186,0.13342117024359693
04:46:45,0.149654163119056,0.1544673886228,0.155437439680099,0.06,0.153100499748284
04:46:50,0.119886756362387,0.1194477509113,0.11995605379343,0.138,0.11976752814153441
04:46:55,0.128468705092084,0.1240830507057,0.127990365028381,0.09,0.12689646849335512
04:47:00,0.142555437056682,0.1363951552163,0.142057478427886,0.164,0.14040388370360596
04:47:05,0.156760360467502,0.1556894989593,0.155403822660446,0.148,0.1559710601146782
04:47:10,0.159966987938363,0.1608242947767,0.158232882618904,0.16,0.15967668984163036
04:47:15,0.156661930741628,0.1538830115674,0.154518648982048,0.136,0.15506395020537272
04:47:20,0.162283339204099,0.161431046603,0.155381187796592,0.154,0.15975076341801078
04:47:25,0.168636483918184,0.1686712746639,0.164926081895828,0.16,0.16743421354597063
04:47:30,0.169579638193545,0.1703500140158,0.16361054778099,0.202,0.16787616560681046
04:47:35,0.164865879597971,0.1596205017032,0.156678795814514,0.14,0.16049458309208872
04:47:40,0.143008529859834,0.1430548696429,0.142848417162895,0.148,0.14297112686532837
04:47:45,0.128808844532328,0.1269808194219,0.13033552467823,0.1,0.12871752942437814
04:47:50,0.126995683894103,0.1237134870775,0.131205260753631,0.148,0.1273119944808111
04:47:55,0.135359262938099,0.1341629452284,0.134403467178344,0.11,0.13466013613278893
04:48:00,0.148207217497908,0.144460498874,0.147316962480545,0.096,0.1467055009300596
04:48:05,0.159733081087759,0.1601512525572,0.149239793419837,0.172,0.1564362750382825
04:48:10,0.186956699064949,0.1942210156272,0.187515035271644,0.18,0.18948780547148766
04:48:15,0.201149104017218,0.2017115063507,0.199904531240463,0.204,0.20092381104607776
04:48:20,0.197381356707243,0.2013518283284,0.198076114058494,0.25,0.19889222574527943
04:48:25,0.183461683246168,0.1853162533122,0.18740789592266,0.158,0.1853520865656147
04:48:30,0.213946812013378,0.2063559173008,0.197152033448219,0.16,0.20599903783914927
04:48:35,0.229730321273921,0.2145852547497,0.22127915918827,0.256,0.22206788144827277
04:48:40,0.23983636680216,0.2480236074464,0.244041055440902,0.252,0.24385963275873584
04:48:45,0.224228034003858,0.2137180616124,0.236753121018409,0.218,0.22492204498793705
04:48:50,0.198511708968217,0.2084738400709,0.208387345075607,0.086,0.20496296240707057
04:48:55,0.172658936569311,0.1728598469604,0.17169913649559,0.148,0.172410190616562
04:49:00,0.200670830826461,0.2017690736356,0.201472178101539,0.232,0.20128736393489638
04:49:05,0.228858007344481,0.2234116894014,0.246087953448295,0.19,0.23273019759105745
04:49:10,0.232280195650696,0.22267948052,0.251968175172805,0.294,0.2356141563722836
04:49:15,0.214762318553529,0.2062126249785,0.224116206169128,0.122,0.21505839199641055
04:49:20,0.147582962558368,0.1446777903225,0.148766621947288,0.15,0.1470316550826136
04:49:25,0.127747383293015,0.1230732102774,0.132904425263404,0.084,0.12791705977501305
04:49:30,0.129157588765459,0.123694464239,0.134411051869392,0.146,0.1291034227380113
04:49:35,0.143890676073284,0.1347085659869,0.145240008831024,0.112,0.1413596073810803
04:49:40,0.159068543723974,0.1604327452631,0.165255963802337,0.082,0.16152825643014362
04:49:45,0.100381530857785,0.1066205857344,0.100997373461723,0.086,0.10260128715255795
04:49:50,0.11574278827546,0.1190224441288,0.116005286574363,0.116,0.11689128542476168
04:49:55,0.135008404505048,0.1346626804642,0.132509812712669,0.126,0.13408285841919365
04:50:00,0.153026372019341,0.1510915823809,0.144840523600578,0.122,0.149734116726834
04:50:05,0.163546434090546,0.1694150947186,0.162805318832397,0.132,0.16520734969088277
04:50:10,0.120461730117032,0.1193979894405,0.120383828878402,0.106,0.12009157736812166
04:50:15,0.126489127823353,0.1233308790764,0.127595484256744,0.11,0.12582686811874957
04:50:20,0.138075051455793,0.1354719838785,0.139652863144874,0.108,0.13774625910914934
04:50:25,0.145803893977819,0.1374126692932,0.146087244153022,0.166,0.14317859746594358
04:50:30,0.146772183641594,0.1396286605342,0.143099203705787,0.15,0.14326148660998322
04:50:35,0.0895105857563942,0.0755267430616,0.0890853404998779,0.036,0.08484306592827026
04:50:40,0.0886722059028494,0.0755267430616,0.0891217589378357,0.052,0.0845615462469606
04:50:45,0.110987086770808,0.1068819677509,0.11170470714569,0.148,0.10989154201909679
04:50:50,0.138624223100067,0.1350647647819,0.137706190347671,0.146,0.13717225056374277
04:50:55,0.155444636023483,0.1441146229139,0.148748636245727,0.232,0.14959282033389487
04:51:00,0.157383380908103,0.1600865781123,0.163865745067596,0.146,0.1603717457877184
04:51:05,0.138830496349883,0.1359820810948,0.13919673860073,0.08,0.13802665839011174
04:51:10,0.129221034215949,0.1240911022851,0.129503771662712,0.172,0.1276506233237876
04:51:15,0.12910023771991,0.1231806309343,0.131036832928657,0.136,0.12781246332334062
04:51:20,0.132904008767277,0.1341629452284,0.13141843676567,0.142,0.1328282472415624
04:51:25,0.123009114066908,0.1232814095266,0.12431301921606,0.14,0.12352195196024765
04:51:30,0.0973060838860153,0.1066252968442,0.102228544652462,0.11,0.10192904666007391
04:51:35,0.0801302240406215,0.0781762905916,0.0862213000655174,0.058,0.08148063311444237
04:51:40,0.0804396045656942,0.0782910810092,0.083753764629364,0.07,0.08082263844339568
04:51:45,0.0978285318960954,0.1082213453465,0.0972146242856979,0.118,0.1009964527692235
04:51:50,0.148025061421194,0.1453095239299,0.141370490193367,0.164,0.14497798178301302
04:51:55,0.179084646787999,0.1815354387241,0.179107099771499,0.162,0.17988696797931178
04:52:00,0.194604267878051,0.1990229499585,0.196674928069114,0.228,0.19671158367437058
04:52:05,0.187849964440003,0.195681636514,0.193003594875335,0.194,0.19206783565969177
04:52:10,0.167027740147359,0.1714601770276,0.167593315243721,0.174,0.16864965789720937
04:52:15,0.187480815147218,0.187700252715,0.185140445828437,0.212,0.18679027870445958
04:52:20,0.170967165817819,0.1745230130375,0.169230744242668,0.166,0.17155599123321646
04:52:25,0.155924854149552,0.1568980337589,0.156595587730407,0.156,0.15645895479634714
04:52:30,0.144663404282437,0.1472731881517,0.139048248529434,0.118,0.14368290153065771
04:52:35,0.138839413958172,0.1357473460103,0.13082893192768,0.148,0.13522901363028322
04:52:40,0.113531483864472,0.1133052092805,0.109605252742767,0.056,0.11218028215315617
04:52:45,0.121573794923633,0.1195394647481,0.118076406419277,0.14,0.11977527780240207
04:52:50,0.136960459782413,0.1352250038577,0.133367329835891,0.152,0.13522775338822338
04:52:55,0.144849534938476,0.145066152835,0.142713397741317,0.158,0.14422448455483775
04:53:00,0.147394324010503,0.1492528769437,0.150424018502235,0.1,0.14898356716777722
04:53:05,0.143916618486418,0.1435231974717,0.140353351831436,0.162,0.14262908253728174
04:53:10,0.142128198555492,0.1368223386335,0.13791449368,0.152,0.13903494807344266
04:53:15,0.142487644998364,0.1364092653079,0.138570487499237,0.114,0.13924028817472484
04:53:20,0.148504205835012,0.1453165216974,0.148080199956893,0.16,0.1473319209067277
04:53:25,0.150933100887157,0.1476263316472,0.150874391198158,0.132,0.14984109892573425
04:53:30,0.166792877010646,0.1721160113979,0.165468692779541,0.214,0.16808889907327934
04:53:35,0.162107300540882,0.1613143868962,0.160071969032287,0.14,0.16118737617092344
04:53:40,0.149098345328591,0.1475207472711,0.145200803875923,0.144,0.14731752384983773
04:53:45,0.140671131272027,0.1354160153155,0.14103777706623,0.146,0.13908478338904928
04:53:50,0.139640888137991,0.1361986908895,0.140147894620895,0.11,0.13868866777239577
04:53:55,0.20062296067017,0.1975607247878,0.188597917556762,0.264,0.19571451272014606
04:54:00,0.214356118019279,0.2063914253959,0.200399085879325,0.2,0.20722638040123298
04:54:05,0.21007364144615,0.2047402080426,0.19695408642292,0.214,0.20407130222552333
04:54:10,0.193459952516098,0.194702445999,0.179620862007141,0.19,0.18935985742808137
04:54:15,0.172148787716482,0.1747497865078,0.166081190109252,0.096,0.17101918410418865
04:54:20,0.179306034099004,0.1779074958685,0.174687087535858,0.188,0.17734849369613587
04:54:25,0.18824536040286,0.1880427923804,0.180999085307121,0.278,0.1858225780231409
04:54:30,0.190746782082728,0.1895006409667,0.181544572114944,0.144,0.18734879206985972
04:54:35,0.19190991596069,0.1916260415049,0.186071246862411,0.176,0.1899185696487346
04:54:40,0.180154735581745,0.1837733531085,0.178215250372886,0.228,0.1806993947292145
04:54:45,0.24298666929639,0.2433867174281,0.241842806339263,0.35,0.24274456376380754
04:54:50,0.196115863434142,0.197727427099,0.194030612707138,0.194,0.1959622750729883
04:54:55,0.144721148852767,0.1620927884989,0.168573945760726,0.104,0.15812260152951138
04:55:00,0.109051851703336,0.1156345159112,0.142042249441146,0.194,0.12191423638924413
04:55:05,0.114063544452954,0.1174959456184,0.122037209570407,0.154,0.11777118370655978
04:55:10,0.249951002745859,0.2440771322247,0.24147230386734,0.306,0.24528523387844908
04:55:15,0.25455473018694,0.2498793800304,0.247850820422172,0.362,0.250850556246104
04:55:20,0.238450224877437,0.2430079190295,0.233597978949546,0.132,0.2383483958901383
04:55:25,0.205951392819831,0.2026958713752,0.202960774302482,0.18,0.20391902680330787
04:55:30,0.186759892002779,0.1894351061825,0.185854882001876,0.272,0.1873336526961407
04:55:35,0.233614897543061,0.241984385214,0.229086935520172,0.28,0.23485675863100305
04:55:40,0.205376369423413,0.2001900059032,0.205075487494468,0.148,0.20359582422926906
04:55:45,0.180215815980238,0.1888649538599,0.193975046277046,0.236,0.1875068440953111
04:55:50,0.159324100947482,0.1695306511945,0.173361644148826,0.096,0.1672110803129575
04:55:55,0.157463967587794,0.165355902486,0.167124181985855,0.172,0.16317316028891254
04:56:00,0.166776766404556,0.1718932658569,0.169889420270919,0.178,0.16945122935008386
04:56:05,0.17744819298155,0.1784307067071,0.181111931800842,0.148,0.17896026491207156
04:56:10,0.186873791567884,0.1886259634078,0.191155284643173,0.15,0.18883710268602888
04:56:15,0.186624348196832,0.1889042469664,0.180707588791847,0.238,0.18543898601885814
